station_id,station_code,station_name,sample_date,depth1,depth2,DOC_mg/L C,DOC_mg/l,Farge_mg Pt/l,NH4-N_µg/l,NO3+NO2-N_µg/l,NO3-N_µg/l,PO4-P_µg/l,POC_µg/l C,STS_mg/l,SiO2_mg/l,Si_mg/l,TOC_mg/l,TOTN_EF_usikker_µg/l,TOTN_µg/l,TOTP/F_µg/l P,TOTP_P_µg/l P,TOTP_µg/l,TSM_mg/l,UV-Abs. 254nm_Abs/cm,UV-Abs. 410nm_Abs/cm
40355,NUM1,Numedalslågen v/E18,2017-06-06 13:00:00,0,0,3.4,,,30.0,,120.0,1.0,251.0,,,1.36,3.8,,290.0,3.0,,6.0,2.23,0.131474,0.012694
40355,NUM1,Numedalslågen v/E18,2017-07-03 10:15:00,0,0,3.2,,,12.0,,89.0,2.0,172.0,,,1.26,3.5,,255.0,5.0,,6.0,1.45,0.131942,0.012416
40355,NUM1,Numedalslågen v/E18,2017-08-07 11:00:00,0,0,3.1,,,27.0,,87.0,4.0,210.0,,,1.01,3.2,,350.0,1.0,,7.0,3.55,0.124124,0.011188
40355,NUM1,Numedalslågen v/E18,2017-09-05 14:30:00,0,0,3.2,,,37.0,,92.0,1.0,136.0,,,1.17,3.2,,255.0,3.0,,5.0,1.22,0.123342,0.011342
40355,NUM1,Numedalslågen v/E18,2017-10-02 12:15:00,0,0,7.0,,,2.0,,320.0,56.0,2200.0,,,2.12,7.2,580.0,,11.0,,76.0,26.06,0.278864,0.027688
40355,NUM1,Numedalslågen v/E18,2017-11-06 13:15:00,0,0,5.9,,,41.0,,240.0,6.0,412.0,,,2.01,5.9,490.0,,3.0,,12.0,2.01,0.235012,0.024296
40355,NUM1,Numedalslågen v/E18,2017-12-04 13:30:00,0,0,3.6,,,42.0,,210.0,8.0,215.0,,,1.76,3.6,,425.0,2.0,,10.0,10.3,0.143436,0.0140056
40355,NUM1,Numedalslågen v/E18,2018-01-02 09:45:00,0,0,3.4,,,22.0,,300.0,4.0,218.0,,,1.97,3.4,,535.0,3.0,,9.0,3.31,0.135048,0.013502
40355,NUM1,Numedalslågen v/E18,2018-02-06 10:00:00,0,0,2.8,,,72.0,,240.0,2.0,248.0,,,1.65,2.9,,515.0,2.0,,6.0,1.74,0.115872,0.011566
40355,NUM1,Numedalslågen v/E18,2018-03-05 10:00:00,0,0,2.3,,,80.0,,180.0,4.0,372.0,,,1.82,2.2,,465.0,2.0,,7.0,3.96,0.07761,0.007056
40355,NUM1,Numedalslågen v/E18,2018-04-03 09:00:00,0,0,2.1,,,74.0,,240.0,1.0,165.0,,,1.5,2.2,,465.0,,,5.0,1.46,0.076456,0.0064902
40355,NUM1,Numedalslågen v/E18,2018-05-02 10:00:00,0,0,5.4,,,14.0,,250.0,9.0,464.0,,,1.8,5.4,,495.0,2.0,,13.0,7.42,0.236628,0.024816
40355,NUM1,Numedalslågen v/E18,2018-06-04 09:20:00,0,0,3.2,,,33.0,,99.0,4.0,226.0,,,1.31,3.2,230.0,,3.0,,7.0,2.61,0.128398,0.012242
40355,NUM1,Numedalslågen v/E18,2018-07-02 09:45:00,0,0,2.0,,,20.0,,65.0,1.0,,,,1.0,2.1,180.0,,2.0,,4.0,1.2,0.079444,0.006896
40355,NUM1,Numedalslågen v/E18,2018-08-06 09:00:00,0,0,2.1,,,23.0,,53.0,6.0,150.0,,,0.888,2.2,160.0,,2.0,,6.0,1.2,0.07401,0.00665
40355,NUM1,Numedalslågen v/E18,2018-09-10 09:00:00,0,0,4.61,,,53.0,,270.0,16.0,1010.0,,,1.38,5.07,510.0,,5.0,,32.0,13.3,0.159986,0.01543
40355,NUM1,Numedalslågen v/E18,2018-10-01 08:45:00,0,0,5.5,,,58.0,,130.0,1.0,239.0,,,1.49,5.5,280.0,,2.0,,6.0,0.86,0.216242,0.021546
40355,NUM1,Numedalslågen v/E18,2018-11-05 11:00:00,0,0,4.1,,,53.0,,320.0,3.0,265.0,,,1.77,4.2,490.0,,3.0,,7.0,2.29,0.161244,0.014684
40355,NUM1,Numedalslågen v/E18,2018-12-03 09:30:00,0,0,5.2,,,14.0,,740.0,16.0,390.0,,,2.35,5.3,1100.0,,6.0,,22.0,10.8,0.204128,0.01929
40355,NUM1,Numedalslågen v/E18,2019-01-07 11:00:00,0,0,2.9,,,61.0,,250.0,10.0,471.0,,,1.66,3.0,380.0,,3.0,,14.0,4.93,0.107064,0.009566
40355,NUM1,Numedalslågen v/E18,2019-02-04 10:15:00,0,0,3.3,,,290.0,,620.0,4.0,711.0,,,2.1,3.4,860.0,,2.0,,10.0,4.37,0.112538,0.009268
40355,NUM1,Numedalslågen v/E18,2019-03-04 12:00:00,0,0,3.8,,,21.0,,470.0,5.0,231.0,,,1.94,3.7,660.0,,3.0,,9.0,3.21,0.147356,0.01392
40355,NUM1,Numedalslågen v/E18,2019-04-01 10:30:00,0,0,4.8,,,2.0,,460.0,10.0,500.0,,,1.94,4.8,630.0,,3.0,,15.0,8.32,0.185396,0.01806
40355,NUM1,Numedalslågen v/E18,2019-05-06 10:00:00,0,0,4.1,,,6.0,,130.0,2.0,312.0,,,1.43,4.2,280.0,,3.0,,7.0,3.79,0.185128,0.0184458
40355,NUM1,Numedalslågen v/E18,2019-06-03 09:30:00,0,0,4.1,,,20.0,,150.0,3.0,247.0,,,1.43,4.3,300.0,,2.0,,7.0,1.92,0.178214,0.017392
40355,NUM1,Numedalslågen v/E18,2019-07-01 11:30:00,0,0,3.6,,,22.0,,130.0,3.0,215.0,,,1.23,3.7,250.0,,2.0,,6.0,3.48,0.1436378,0.01341
40355,NUM1,Numedalslågen v/E18,2019-08-05 10:00:00,0,0,2.3,,,26.0,,58.0,3.0,163.0,,,1.03,2.3,170.0,,2.0,,6.0,1.59,0.078642,0.006648
40355,NUM1,Numedalslågen v/E18,2019-09-02 10:15:00,0,0,5.8,,,44.0,,200.0,3.0,323.0,,,1.37,5.6,390.0,,6.0,,10.0,2.08,0.22244,0.021772
40355,NUM1,Numedalslågen v/E18,2019-10-07 09:30:00,0,0,5.5,,,30.0,,260.0,4.0,218.0,,,1.71,5.6,530.0,,3.0,,9.0,2.8,0.2259,0.02247
40355,NUM1,Numedalslågen v/E18,2019-11-04 11:00:00,0,0,5.8,,,100.0,,370.0,5.0,219.0,,,2.07,6.0,630.0,,3.0,,10.0,2.97,0.24641,0.024944
40355,NUM1,Numedalslågen v/E18,2019-12-02 12:00:00,0,0,6.3,,,3.0,,600.0,14.0,575.0,,,2.51,6.6,870.0,,6.0,,22.0,8.12,0.256916,0.026808
40355,NUM1,Numedalslågen v/E18,2020-01-13 12:40:00,0,0,4.2,,,42.0,,210.0,2.0,241.0,,,1.73,4.3,400.0,,2.0,,7.0,3.8,0.16336,0.016022
40355,NUM1,Numedalslågen v/E18,2020-02-03 14:00:00,0,0,4.2,,,17.0,,280.0,10.0,493.0,,,1.97,4.3,460.0,,4.0,,11.0,6.58,0.175162,0.01783
40355,NUM1,Numedalslågen v/E18,2020-03-02 14:20:00,0,0,3.2,,,26.0,,340.0,8.0,380.0,,,1.88,3.4,530.0,,2.0,,11.0,4.31,0.1283578,0.012778
40355,NUM1,Numedalslågen v/E18,2020-04-13 11:45:00,0,0,3.7,,,14.0,,140.0,3.0,209.0,,,1.43,3.8,260.0,,2.0,,5.0,0.5,0.167016,0.017308
40355,NUM1,Numedalslågen v/E18,2020-05-04 09:20:00,0,0,4.6,,,9.0,,110.0,3.0,225.0,,,1.38,4.6,270.0,,2.0,,5.0,1.66,0.191648,0.019796
40355,NUM1,Numedalslågen v/E18,2020-06-02 07:45:00,0,0,4.1,,,2.0,,71.0,2.0,341.0,,,1.24,4.4,180.0,,3.0,,5.0,2.81,0.141292,0.013724
40355,NUM1,Numedalslågen v/E18,2020-07-06 13:00:00,0,0,4.6,,,2.0,,65.0,7.0,576.0,,,1.52,4.7,240.0,,5.0,,14.0,10.8,0.173868,0.0168018
40355,NUM1,Numedalslågen v/E18,2020-08-03 14:40:00,0,0,6.1,,,2.0,,48.0,5.0,498.0,,,1.3,6.2,270.0,,3.0,,12.0,3.58,0.243506,0.024346
40355,NUM1,Numedalslågen v/E18,2020-09-07 00:00:00,0,0,,2.5,,6.0,,74.0,1.0,356.0,,,1.12,2.8,200.0,,1.0,,4.0,1.48,0.090616,0.008032
40355,NUM1,Numedalslågen v/E18,2020-10-05 14:20:00,0,0,,9.2,,10.0,,330.0,44.0,2468.0,,,2.47,9.5,600.0,,10.0,,68.0,58.2,0.368098,0.035732
40355,NUM1,Numedalslågen v/E18,2020-11-02 11:30:00,0,0,6.7,,,5.0,,330.0,14.0,591.0,,,2.2,6.8,530.0,,5.0,,25.0,6.26,0.289232,0.029256
40355,NUM1,Numedalslågen v/E18,2020-12-07 12:15:00,0,0,3.7,,,43.0,,280.0,5.0,279.0,,,2.1,3.7,480.0,,4.0,,11.0,3.59,0.170254,0.016972
40355,NUM1,Numedalslågen v/E18,2021-01-20 10:30:00,0,0,3.1,,21.0,100.0,,210.0,4.0,389.0,2.4,3.57,1.66,3.4,440.0,,,6.5,8.0,3.25,0.1155,0.010938
40355,NUM1,Numedalslågen v/E18,2021-02-04 14:30:00,0,0,2.9,,5.0,97.0,,180.0,3.0,650.0,3.5,3.42,1.58,3.0,480.0,,,5.1,6.0,2.15,0.109646,0.010508
40355,NUM1,Numedalslågen v/E18,2021-03-01 15:00:00,0,0,3.8,,23.0,160.0,,280.0,6.0,956.0,5.4,4.07,1.92,4.6,840.0,,,8.5,11.0,6.61,0.145604,0.0136798
40355,NUM1,Numedalslågen v/E18,2021-04-06 10:30:00,0,0,5.1,,46.0,8.0,,270.0,4.0,351.0,4.6,3.92,1.93,5.1,420.0,,,4.8,8.0,4.56,0.2237,0.02289
40355,NUM1,Numedalslågen v/E18,2021-05-03 08:15:00,0,0,4.4,,32.0,4.0,,150.0,3.0,294.0,2.3,3.42,1.64,4.3,340.0,,,3.9,6.0,1.88,0.182324,0.018882
40355,NUM1,Numedalslågen v/E18,2021-06-07 08:45:00,0,0,4.0,,32.0,38.0,,180.0,3.0,217.0,2.5,2.91,1.42,3.9,310.0,,,4.9,6.0,2.28,0.151412,0.015096
40355,NUM1,Numedalslågen v/E18,2021-07-05 08:15:00,0,0,3.0,,20.0,20.0,,74.0,2.0,256.0,2.4,2.5,1.15,3.0,230.0,,,4.0,5.0,2.07,0.11829,0.011482
40355,NUM1,Numedalslågen v/E18,2021-08-02 07:30:00,0,0,7.5,,60.0,12.0,,68.0,3.0,283.0,4.0,2.71,1.22,7.7,280.0,,,7.2,10.0,2.49,0.321842,0.03234
40355,NUM1,Numedalslågen v/E18,2021-09-06 08:15:00,0,0,3.0,,20.0,22.0,,69.0,2.0,514.0,1.9,2.44,1.08,3.1,210.0,,,3.6,6.0,0.99,0.117196,0.01033
40355,NUM1,Numedalslågen v/E18,2021-10-04 13:00:00,0,0,8.9,,72.0,2.0,,370.0,32.0,1336.0,48.9,5.12,1.68,9.2,650.0,,,36.0,43.0,43.4,0.335056,0.033468
40355,NUM1,Numedalslågen v/E18,2021-11-01 09:15:00,0,0,6.4,,53.0,23.0,,540.0,24.0,1736.0,19.7,5.88,2.77,6.6,870.0,,,33.0,40.0,28.0,0.254198,0.025164
40355,NUM1,Numedalslågen v/E18,2021-12-06 09:30:00,0,0,3.6,,26.0,43.0,,120.0,2.0,190.0,4.0,3.87,1.69,3.6,330.0,,,3.5,5.0,1.34,0.1425018,0.01323
40355,NUM1,Numedalslågen v/E18,2022-01-09 16:00:00,0,0,2.8,,19.0,110.0,,250.0,3.0,1544.0,2.0,4.1,1.85,2.9,510.0,,,6.0,7.0,5.74,0.101678,0.009462
40355,NUM1,Numedalslågen v/E18,2022-02-07 10:00:00,0,0,2.5,,18.0,2.0,,260.0,2.0,165.0,1.6,3.61,1.72,2.6,410.0,,,3.0,5.0,2.06,0.097812,0.009018
40355,NUM1,Numedalslågen v/E18,2022-03-07 09:30:00,0,0,2.2,,15.0,32.0,,250.0,3.0,271.0,2.8,3.14,1.56,2.3,340.0,,,5.0,7.0,2.77,0.085692,0.00773
40355,NUM1,Numedalslågen v/E18,2022-04-04 10:00:00,0,0,4.0,,34.0,2.0,,350.0,3.0,185.0,3.9,4.43,2.09,4.2,400.0,,,5.0,6.0,1.7,0.175806,0.01803
40355,NUM1,Numedalslågen v/E18,2022-05-02 10:00:00,0,0,4.6,,38.0,53.0,,180.0,4.0,240.0,5.4,3.45,1.64,4.6,310.0,,,5.0,8.0,3.58,0.194468,0.020964
40355,NUM1,Numedalslågen v/E18,2022-06-07 09:30:00,0,0,3.0,,20.0,17.0,,62.0,2.0,261.0,1.5,2.86,1.34,3.1,170.0,,,3.0,5.0,1.41,0.11732,0.010568
40355,NUM1,Numedalslågen v/E18,2022-07-04 09:00:00,0,0,2.2,,12.0,18.0,,50.0,1.0,292.0,2.0,2.24,1.07,2.3,150.0,,,4.0,4.0,1.88,0.0739,0.006374
40355,NUM1,Numedalslågen v/E18,2022-08-01 09:00:00,0,0,1.9,,10.0,14.0,,65.0,2.0,230.0,4.8,1.97,0.99,1.9,160.0,,,6.0,10.0,3.31,0.056836,0.004442
40355,NUM1,Numedalslågen v/E18,2022-09-06 09:00:00,0,0,1.8,,9.0,38.0,,58.0,1.0,208.0,1.3,1.55,0.688,1.8,150.0,,,4.0,5.0,0.98,0.057358,0.005118
40355,NUM1,Numedalslågen v/E18,2022-10-03 09:30:00,0,0,8.9,,58.0,26.0,,380.0,6.0,845.0,6.7,4.02,1.98,8.9,630.0,,,8.0,17.0,7.23,0.3415,0.03308
40355,NUM1,Numedalslågen v/E18,2022-11-07 15:00:00,0,0,8.8,,66.0,8.0,,290.0,31.0,964.0,14.9,5.27,2.45,9.2,550.0,,,26.0,41.0,27.8,0.3810602,0.038962
40355,NUM1,Numedalslågen v/E18,2022-12-05 14:00:00,0,0,5.6,,41.0,25.0,,240.0,3.0,287.0,2.0,4.42,2.14,5.8,350.0,,,6.0,8.0,3.79,0.23157,0.022862
40355,NUM1,Numedalslågen v/E18,2023-01-01 15:30:00,0,0,5.2,,39.0,35.0,,500.0,10.0,557.0,6.0,4.86,2.53,5.4,,680.0,,14.0,18.0,9.38,0.227438,0.022794
40355,NUM1,Numedalslågen v/E18,2023-02-06 15:00:00,0,0,3.5,,25.0,63.0,,180.0,2.0,248.0,1.4,3.94,2.0,3.5,,350.0,,3.7,5.0,2.02,0.143382,0.014248
40355,NUM1,Numedalslågen v/E18,2023-03-06 14:15:00,0,0,3.1,,20.0,43.0,,170.0,4.0,226.0,1.4,3.88,1.79,3.1,,330.0,,3.7,6.2,1.81,0.12043,0.011526
40355,NUM1,Numedalslågen v/E18,2023-04-10 11:00:00,0,0,2.9,,18.0,27.0,,240.0,13.0,397.0,11.8,4.4,1.9,3.0,,410.0,,20.0,20.0,9.16,0.10904,0.010468
40355,NUM1,Numedalslågen v/E18,2023-05-02 12:00:00,0,0,6.2,,48.0,9.0,,250.0,4.0,298.0,2.9,4.39,1.92,6.2,,470.0,,4.9,7.6,3.01,0.23468,0.0257036
40355,NUM1,Numedalslågen v/E18,2023-06-05 14:20:00,0,0,4.6,,36.0,12.0,,88.0,4.0,480.0,4.5,3.06,1.38,4.6,,270.0,,6.3,9.5,4.45,0.205204,0.021844
40355,NUM1,Numedalslågen v/E18,2023-07-02 15:50:00,0,0,2.9,,17.0,2.0,,2.0,10.0,590.0,12.7,2.91,1.34,3.1,,210.0,,11.0,15.0,9.92,0.113968,0.010204
40355,NUM1,Numedalslågen v/E18,2023-08-06 13:00:00,0,0,4.2,,30.0,2.0,,54.0,3.0,352.0,2.8,2.85,1.35,4.3,,250.0,,6.3,7.3,3.6,0.17664,0.01679
40355,NUM1,Numedalslågen v/E18,2023-09-03 14:45:00,0,0,5.8,,42.0,9.0,58.0,,4.0,367.0,5.0,3.22,1.48,5.7,,240.0,,7.0,9.1,4.16,0.230182,0.022118
40355,NUM1,Numedalslågen v/E18,2023-10-01 11:00:00,0,0,6.1,,46.0,20.0,122.0,,3.0,293.0,3.0,3.64,1.72,5.9,,310.0,,5.4,7.0,2.25,0.252656,0.024408
40355,NUM1,Numedalslågen v/E18,2023-11-05 14:00:00,0,0,7.1,,50.0,28.0,480.0,,12.0,569.0,9.7,5.31,2.58,7.4,,770.0,,16.0,24.0,10.6,0.2809074,0.026166
40355,NUM1,Numedalslågen v/E18,2023-12-03 13:30:00,0,0,3.2,,21.0,9.0,136.0,,16.0,440.0,17.9,3.84,1.8,3.6,,380.0,,5.8,27.0,7.36,0.127312,0.011882
40355,NUM1,Numedalslågen v/E18,2024-01-02 15:00:00,0,0,3.8,,27.0,98.0,,220.0,5.0,304.0,4.5,4.58,2.06,4.1,,450.0,,6.6,7.8,4.45,0.148676,0.014192
40355,NUM1,Numedalslågen v/E18,2024-02-04 14:00:00,0,0,3.8,,25.0,2.0,,320.0,3.0,521.0,,4.16,2.05,3.9,,490.0,,,9.3,5.01,0.151572,0.01405
40355,NUM1,Numedalslågen v/E18,2024-03-03 14:00:00,0,0,4.9,,36.0,2.0,,450.0,15.0,451.0,14.5,4.89,2.32,5.0,,630.0,,16.0,24.0,13.9,0.210164,0.020158
40355,NUM1,Numedalslågen v/E18,2024-04-02 10:45:00,0,0,5.7,,48.0,15.0,,240.0,10.0,664.0,13.5,4.48,2.14,6.1,,450.0,,13.0,17.0,15.5,0.249316,0.025752
40355,NUM1,Numedalslågen v/E18,2024-05-06 13:00:00,0,0,6.3,,54.0,7.0,,67.0,5.0,435.0,5.7,2.97,1.42,6.4,,230.0,,7.2,9.5,6.06,0.266096,0.0282084
40355,NUM1,Numedalslågen v/E18,2024-06-03 14:25:00,0,0,5.2,,41.0,13.0,,55.0,5.0,497.0,5.9,2.83,1.37,5.3,,220.0,,8.2,12.0,6.14,0.213908,0.022836
40355,NUM1,Numedalslågen v/E18,2024-07-01 13:00:00,0,0,3.9,,28.0,8.0,,84.0,4.0,356.0,4.8,2.99,1.45,4.0,,230.0,,7.1,8.6,4.76,0.15846,0.015188
40355,NUM1,Numedalslågen v/E18,2024-08-05 11:00:00,0,0,4.7,,37.0,25.0,,130.0,2.0,256.0,2.3,3.09,1.45,4.8,,310.0,,6.6,7.8,2.91,0.20583,0.020656
