station_id,station_code,station_name,sample_date,DOC,Color,NH4-N,NO3-N,TRP,POC,SPM,SiO2,Si,TOC,TOTN_EF_usikker,TOTN,TDP,PP,TOTP,TSM,UV_Abs_254nm,UV_Abs_410nm
40356,GLO1,"Glomma, Sarpsfossen",2009-12-07 00:00:00,,,31.0,330.0,17.0,,,5.2414210436,,8.0,,760.0,,,32.0,16.2,,
40356,GLO1,"Glomma, Sarpsfossen",2010-01-04 00:00:00,,,28.0,380.0,2.0,,,3.7224786187,,3.5,,535.0,,,5.0,1.19,,
40356,GLO1,"Glomma, Sarpsfossen",2010-02-08 00:00:00,,,37.0,365.0,3.0,,,3.7866592846,,3.1,,585.0,,,6.0,1.29,,
40356,GLO1,"Glomma, Sarpsfossen",2010-03-08 00:00:00,,,55.0,355.0,2.0,,,3.8294463951,,3.0,,560.0,,,5.0,1.0,,
40356,GLO1,"Glomma, Sarpsfossen",2010-04-06 00:00:00,,,48.0,625.0,16.0,,,4.6851886063,,4.6,,900.0,,,31.0,17.4,,
40356,GLO1,"Glomma, Sarpsfossen",2010-05-10 00:00:00,,,28.0,360.0,8.0,,,4.5354337194,,6.0,,610.0,,,17.0,10.1,,
40356,GLO1,"Glomma, Sarpsfossen",2010-05-18 00:00:00,,,36.0,295.0,5.0,,,4.3642852771,,5.8,,540.0,,,6.0,6.62,,
40356,GLO1,"Glomma, Sarpsfossen",2010-05-25 00:00:00,,,14.0,175.0,17.0,,,4.3428917218,,5.9,,510.0,,,26.0,20.9,,
40356,GLO1,"Glomma, Sarpsfossen",2010-05-31 00:00:00,,,10.0,240.0,7.0,,,3.3801817342,,4.5,,430.0,,,15.0,9.59,,
40356,GLO1,"Glomma, Sarpsfossen",2010-06-07 00:00:00,,,6.0,230.0,3.0,,,3.2518204026,,3.7,,395.0,,,10.0,4.74,,
40356,GLO1,"Glomma, Sarpsfossen",2010-06-18 00:00:00,,,17.0,335.0,6.0,,,3.1662461814,,3.8,,550.0,,,13.0,7.0,,
40356,GLO1,"Glomma, Sarpsfossen",2010-07-05 00:00:00,,,40.0,230.0,2.0,,,2.8667364075,,3.1,,395.0,,,9.0,4.57,,
40356,GLO1,"Glomma, Sarpsfossen",2010-08-09 00:00:00,,,9.0,305.0,6.0,,,3.4871495106,,4.0,,475.0,,,15.0,7.28,,
40356,GLO1,"Glomma, Sarpsfossen",2010-09-06 00:00:00,,,10.0,285.0,6.0,,,3.7010850634,,6.0,,475.0,,,15.0,5.14,,
40356,GLO1,"Glomma, Sarpsfossen",2010-10-04 00:00:00,,,15.0,315.0,11.0,,,4.7493692722,,6.9,,575.0,,,18.0,8.53,,
40356,GLO1,"Glomma, Sarpsfossen",2010-11-08 00:00:00,,,13.0,390.0,7.0,,,4.0861690585,,4.7,,625.0,,,17.0,7.73,,
40356,GLO1,"Glomma, Sarpsfossen",2010-12-06 00:00:00,,,16.0,375.0,4.0,,,3.9150206162,,4.1,,565.0,,,10.0,2.58,,
40356,GLO1,"Glomma, Sarpsfossen",2011-01-03 00:00:00,,,30.0,370.0,2.0,,,3.5727237318,,3.0,,585.0,,,5.0,0.85,,
40356,GLO1,"Glomma, Sarpsfossen",2011-02-07 00:00:00,,,41.0,395.0,4.0,,,3.6796915082,,2.8,,625.0,,,7.0,1.3,,
40356,GLO1,"Glomma, Sarpsfossen",2011-03-07 00:00:00,,,45.0,385.0,2.0,,,3.8294463951,,2.8,,565.0,,,6.0,1.69,,
40356,GLO1,"Glomma, Sarpsfossen",2011-04-04 00:00:00,,,110.0,580.0,33.0,,,6.7603634685,,4.8,,990.0,,,57.0,34.9,,
40356,GLO1,"Glomma, Sarpsfossen",2011-05-09 00:00:00,,,8.0,230.0,4.0,,,3.3801817342,,5.0,,505.0,,,17.0,4.3,,
40356,GLO1,"Glomma, Sarpsfossen",2011-05-18 00:00:00,,,6.0,225.0,3.0,,,2.8881299628,,3.8,,465.0,,,14.0,3.5,,
40356,GLO1,"Glomma, Sarpsfossen",2011-05-28 00:00:00,,,20.0,220.0,4.0,,,3.059278405,,3.5,,495.0,,,13.0,2.15,,
40356,GLO1,"Glomma, Sarpsfossen",2011-06-06 00:00:00,,,6.0,225.0,2.0,,,3.0378848498,,3.6,,490.0,,,11.0,2.4,,
40356,GLO1,"Glomma, Sarpsfossen",2011-06-16 00:00:00,,,14.0,310.0,22.0,,,4.1075626138,,5.5,,580.0,,,28.0,33.5,,
40356,GLO1,"Glomma, Sarpsfossen",2011-06-26 00:00:00,,,12.0,255.0,10.0,,,3.2518204026,,4.52,,495.0,,,20.0,8.64,,
40356,GLO1,"Glomma, Sarpsfossen",2011-07-04 00:00:00,,,52.0,404.0,4.0,,,3.2946075131,,4.16,,650.0,,,16.0,7.36,,
40356,GLO1,"Glomma, Sarpsfossen",2011-08-08 00:00:00,,,15.0,205.0,5.0,,,2.823949297,,3.8,,415.0,,,10.0,5.16,,
40356,GLO1,"Glomma, Sarpsfossen",2011-09-12 00:00:00,,,12.0,320.0,36.0,,,5.2414210436,,7.4,,665.0,,,62.0,38.3,,
40356,GLO1,"Glomma, Sarpsfossen",2011-10-03 00:00:00,,,12.0,265.0,4.0,,,3.6369043976,,5.2,,515.0,,,12.0,4.58,,
40356,GLO1,"Glomma, Sarpsfossen",2011-11-07 00:00:00,,,8.0,360.0,7.0,,,4.278711056,,4.9,,580.0,,,13.0,5.51,,
40356,GLO1,"Glomma, Sarpsfossen",2011-12-05 00:00:00,,,11.0,570.0,36.0,,,7.102660353,,5.8,,830.0,,,52.0,46.8,,
40356,GLO1,"Glomma, Sarpsfossen",2012-01-09 00:00:00,,,19.0,480.0,9.0,,,4.4070723877,,5.2,,725.0,,,20.0,10.8,,
40356,GLO1,"Glomma, Sarpsfossen",2012-02-06 00:00:00,,,23.0,370.0,3.0,,,3.8508399504,,3.5,,545.0,,,3.0,1.18,,
40356,GLO1,"Glomma, Sarpsfossen",2012-03-05 00:00:00,,,17.0,395.0,6.0,,,4.2573175007,,3.7,,600.0,,,8.0,3.22,,
40356,GLO1,"Glomma, Sarpsfossen",2012-04-09 00:00:00,,,17.0,370.0,5.0,,,4.428465943,,4.3,,1190.0,,,14.0,5.08,,
40356,GLO1,"Glomma, Sarpsfossen",2012-05-06 00:00:00,,,12.0,280.0,7.0,,,4.0433819479,,5.0,,525.0,,,15.0,5.65,,
40356,GLO1,"Glomma, Sarpsfossen",2012-05-14 00:00:00,,,17.0,475.0,15.0,,,4.0005948374,,4.8,,745.0,,,25.0,19.6,,
40356,GLO1,"Glomma, Sarpsfossen",2012-05-25 00:00:00,,,13.0,205.0,4.0,,,3.8722335057,,4.5,,405.0,,,10.0,5.29,,
40356,GLO1,"Glomma, Sarpsfossen",2012-06-04 00:00:00,,,7.0,155.0,8.0,,,2.8025557417,,3.1,,335.0,,,31.0,6.6,,
40356,GLO1,"Glomma, Sarpsfossen",2012-06-14 00:00:00,,,7.0,230.0,1.0,,,2.9950977392,,2.7,,405.0,,,8.0,2.85,,
40356,GLO1,"Glomma, Sarpsfossen",2012-06-29 00:00:00,,,12.0,280.0,6.0,,,3.209033292,,3.0,,495.0,,,13.0,5.3,,
40356,GLO1,"Glomma, Sarpsfossen",2012-07-09 00:00:00,,,9.0,305.0,5.0,,,2.9523106286,,2.8,,510.0,,,12.0,4.58,,
40356,GLO1,"Glomma, Sarpsfossen",2012-08-06 00:00:00,,,13.0,265.0,10.0,,,3.6155108423,,5.2,,510.0,,,20.0,11.4,,
40356,GLO1,"Glomma, Sarpsfossen",2012-09-10 00:00:00,,,8.0,205.0,3.0,,,3.2518204026,,4.5,,475.0,,,8.0,2.37,,
40356,GLO1,"Glomma, Sarpsfossen",2012-10-08 00:00:00,,,16.0,295.0,13.0,,,4.5996143852,,5.2,,625.0,,,22.0,9.83,,
40356,GLO1,"Glomma, Sarpsfossen",2012-11-05 00:00:00,,,17.0,300.0,20.0,,,5.198633933,,7.1,,605.0,,,35.0,19.5,,
40356,GLO1,"Glomma, Sarpsfossen",2012-12-10 00:00:00,,,18.0,305.0,7.0,,,4.5996143852,,5.4,,565.0,,,14.0,2.75,,
40356,GLO1,"Glomma, Sarpsfossen",2013-01-07 15:40:00,3.9,,25.0,360.0,6.0,,,4.1075626138,,4.1,,550.0,,,11.0,2.44,,
40356,GLO1,"Glomma, Sarpsfossen",2013-02-04 00:00:00,3.3,,,,,,,,,,,,,,,,,
40356,GLO1,"Glomma, Sarpsfossen",2013-02-04 16:00:00,,,33.0,380.0,3.0,,,4.5996143852,,3.3,,555.0,,,7.0,1.83,,
40356,GLO1,"Glomma, Sarpsfossen",2013-03-11 14:45:00,2.8,,46.0,370.0,4.0,,,3.8508399504,,2.9,,555.0,,,13.0,1.6,,
40356,GLO1,"Glomma, Sarpsfossen",2013-04-08 09:00:00,2.7,,,,,,,,,,,,,,,,,
40356,GLO1,"Glomma, Sarpsfossen",2013-04-08 17:00:00,,,66.0,400.0,11.0,,,3.8080528398,,2.8,,645.0,,,15.0,9.91,,
40356,GLO1,"Glomma, Sarpsfossen",2013-05-06 00:00:00,5.1,,,,,,,,,,,,,,,,,
40356,GLO1,"Glomma, Sarpsfossen",2013-05-06 13:30:00,,,66.0,415.0,24.0,,,5.1558468225,,5.3,,725.0,,,46.0,23.4,,
40356,GLO1,"Glomma, Sarpsfossen",2013-05-16 00:00:00,5.0,,,,,,,,,,,,,,,,,
40356,GLO1,"Glomma, Sarpsfossen",2013-05-16 15:45:00,,,19.0,285.0,12.0,,,4.3428917218,,5.0,,530.0,,,18.0,11.5,,
40356,GLO1,"Glomma, Sarpsfossen",2013-05-24 00:00:00,4.2,,,,,,,,,,,,,,,,,
40356,GLO1,"Glomma, Sarpsfossen",2013-05-24 10:30:00,,,19.0,350.0,22.0,,,4.4498594982,,4.5,,605.0,,,32.0,10.8,,
40356,GLO1,"Glomma, Sarpsfossen",2013-05-27 14:50:00,,,29.0,380.0,37.0,,,4.5354337194,,5.2,,620.0,,,52.0,43.9,,
40356,GLO1,"Glomma, Sarpsfossen",2013-05-30 14:15:00,,,24.0,305.0,23.0,,,4.1075626138,,5.0,,545.0,,,33.0,30.3,,
40356,GLO1,"Glomma, Sarpsfossen",2013-06-10 00:00:00,3.3,,,,,,,,,,,,,,,,,
40356,GLO1,"Glomma, Sarpsfossen",2013-06-10 14:00:00,,,14.0,330.0,10.0,,,3.5085430659,,3.5,,530.0,,,16.0,8.34,,
40356,GLO1,"Glomma, Sarpsfossen",2013-06-17 12:15:00,,,17.0,310.0,5.0,,,3.209033292,,3.5,,515.0,,,14.0,6.3,,
40356,GLO1,"Glomma, Sarpsfossen",2013-06-24 11:20:00,,,15.0,410.0,9.0,,,3.2946075131,,3.5,,625.0,,,15.0,9.31,,
40356,GLO1,"Glomma, Sarpsfossen",2013-07-09 00:00:00,3.5,,,,,,,,,,,,,,,,,
40356,GLO1,"Glomma, Sarpsfossen",2013-07-09 13:15:00,,,5.0,325.0,5.0,,,3.1876397367,,3.6,,520.0,,,11.0,4.98,,
40356,GLO1,"Glomma, Sarpsfossen",2013-08-07 17:30:00,2.5,,21.0,250.0,4.0,,,2.5886201889,,2.6,,450.0,,,9.0,4.73,,
40356,GLO1,"Glomma, Sarpsfossen",2013-09-02 00:00:00,3.6,,,,,,,,,,,,,,,,,
40356,GLO1,"Glomma, Sarpsfossen",2013-09-02 14:30:00,,,18.0,175.0,3.0,,,2.3105039702,,3.8,,380.0,,,11.0,3.27,,
40356,GLO1,"Glomma, Sarpsfossen",2013-10-07 00:00:00,3.1,,,,,,,,,,,,,,,,,
40356,GLO1,"Glomma, Sarpsfossen",2013-10-07 14:30:00,,,6.0,270.0,2.0,,,2.524439523,,3.2,,470.0,,,6.0,1.8,,
40356,GLO1,"Glomma, Sarpsfossen",2013-11-04 14:30:00,4.3,,10.0,460.0,19.0,,,4.9846983802,,4.4,,695.0,,,32.0,18.9,,
40356,GLO1,"Glomma, Sarpsfossen",2013-12-09 14:30:00,3.8,,6.0,380.0,7.0,,,4.2145303902,,4.0,,550.0,,,17.0,11.2,,
40356,GLO1,"Glomma, Sarpsfossen",2014-01-06 14:30:00,,,10.0,450.0,30.0,,,5.5837179281,,5.2,,710.0,,,44.0,28.1,,
40356,GLO1,"Glomma, Sarpsfossen",2014-02-10 11:15:00,,,27.0,485.0,18.0,,,4.7707628274,,4.4,,775.0,,,22.0,15.1,,
40356,GLO1,"Glomma, Sarpsfossen",2014-03-10 11:00:00,,,25.0,485.0,24.0,,,5.1772403778,,5.0,,755.0,,,32.0,21.6,,
40356,GLO1,"Glomma, Sarpsfossen",2014-04-07 14:15:00,,,24.0,345.0,6.0,,,4.6851886063,,4.5,,575.0,,,7.0,4.54,,
40356,GLO1,"Glomma, Sarpsfossen",2014-05-05 15:30:00,,,11.0,220.0,6.0,,,3.8294463951,,4.7,,440.0,,,11.0,5.99,,
40356,GLO1,"Glomma, Sarpsfossen",2014-05-19 16:10:00,,,15.0,340.0,4.0,,,3.4657559554,,4.2,,535.0,,,8.0,3.36,,
40356,GLO1,"Glomma, Sarpsfossen",2014-05-30 14:20:00,,,15.0,205.0,17.0,,,3.1020655156,,4.0,,405.0,,,24.0,17.4,,
40356,GLO1,"Glomma, Sarpsfossen",2014-06-04 17:30:00,,,15.0,245.0,23.0,,,3.2732139578,,3.9,,535.0,,,39.0,9.59,,
40356,GLO1,"Glomma, Sarpsfossen",2014-06-12 17:30:00,,,10.0,285.0,5.0,,,2.9095235181,,3.0,,400.0,,,10.0,4.76,,
40356,GLO1,"Glomma, Sarpsfossen",2014-06-25 12:30:00,,,9.0,215.0,4.0,,,2.524439523,,2.7,,415.0,,,8.0,3.43,,
40356,GLO1,"Glomma, Sarpsfossen",2014-07-07 15:00:00,,,11.0,205.0,3.0,,,2.7383750758,,2.6,,390.0,,,8.0,3.8,,
40356,GLO1,"Glomma, Sarpsfossen",2014-08-04 13:50:00,,,23.0,166.0,2.0,,,2.4602588572,,2.7,,390.0,,,9.0,2.4,,
40356,GLO1,"Glomma, Sarpsfossen",2014-09-06 16:00:00,,,17.0,143.0,2.0,,,2.5672266336,,3.8,,340.0,,,6.0,1.57,,
40356,GLO1,"Glomma, Sarpsfossen",2014-10-06 14:15:00,,,12.0,189.0,2.0,,,2.289110415,,3.0,,370.0,,,6.0,1.51,,
40356,GLO1,"Glomma, Sarpsfossen",2014-11-10 14:50:00,,,2.0,345.0,19.0,,,4.9846983802,,6.3,,605.0,,,29.0,18.0,,
40356,GLO1,"Glomma, Sarpsfossen",2014-12-08 14:45:00,,,21.0,405.0,23.0,,,4.9205177144,,6.4,,685.0,,,38.0,21.1,,
40356,GLO1,"Glomma, Sarpsfossen",2015-01-05 15:00:00,,,19.0,372.0,5.0,,,,1.96,3.9,,585.0,,,7.0,2.49,,
40356,GLO1,"Glomma, Sarpsfossen",2015-02-09 15:00:00,,,30.0,380.0,6.0,,,,2.08,3.8,,620.0,,,9.0,4.1,,
40356,GLO1,"Glomma, Sarpsfossen",2015-03-09 14:30:00,,,2.0,480.0,18.0,,,,2.58,4.1,,715.0,,,23.0,17.0,,
40356,GLO1,"Glomma, Sarpsfossen",2015-04-06 15:45:00,,,23.0,430.0,7.0,,,,2.37,4.3,,665.0,,,13.0,7.57,,
40356,GLO1,"Glomma, Sarpsfossen",2015-05-04 16:00:00,,,20.0,240.0,5.0,,,,2.03,5.2,,510.0,,,10.0,5.21,,
40356,GLO1,"Glomma, Sarpsfossen",2015-05-13 15:15:00,,,9.0,490.0,7.0,,,,2.19,4.7,,730.0,,,12.0,7.12,,
40356,GLO1,"Glomma, Sarpsfossen",2015-05-31 13:10:00,,,12.0,340.0,6.0,,,,1.77,4.8,,615.0,,,13.0,6.31,,
40356,GLO1,"Glomma, Sarpsfossen",2015-06-08 14:00:00,,,8.0,390.0,8.0,,,,1.39,5.0,,605.0,,,15.0,8.97,,
40356,GLO1,"Glomma, Sarpsfossen",2015-06-15 14:00:00,,,10.0,230.0,5.0,,,,1.61,4.4,,450.0,,,11.0,6.17,,
40356,GLO1,"Glomma, Sarpsfossen",2015-06-23 14:00:00,,,10.0,200.0,3.0,,,,1.37,3.4,,430.0,,,10.0,3.51,,
40356,GLO1,"Glomma, Sarpsfossen",2015-07-04 09:45:00,,,18.0,200.0,4.0,,,,1.33,3.3,,395.0,,,9.0,3.76,,
40356,GLO1,"Glomma, Sarpsfossen",2015-08-10 14:00:00,,,33.0,240.0,6.0,,,,1.52,3.8,,480.0,,,13.0,7.76,,
40356,GLO1,"Glomma, Sarpsfossen",2015-09-07 14:30:00,,,18.0,340.0,23.0,,,,1.82,5.2,,640.0,,,31.0,20.7,,
40356,GLO1,"Glomma, Sarpsfossen",2015-10-05 14:20:00,,,6.0,220.0,2.0,,,,1.72,5.9,,525.0,,,12.0,3.61,,
40356,GLO1,"Glomma, Sarpsfossen",2015-11-09 12:45:00,,,2.0,680.0,45.0,,,,2.83,5.6,,975.0,,,76.0,44.4,,
40356,GLO1,"Glomma, Sarpsfossen",2015-12-07 13:40:00,,,4.0,480.0,27.0,,,,2.55,5.1,,755.0,,,45.0,30.8,,
40356,GLO1,"Glomma, Sarpsfossen",2016-01-04 15:15:00,,,6.0,410.0,9.0,,,,2.2,4.8,,660.0,,,19.0,8.25,,
40356,GLO1,"Glomma, Sarpsfossen",2016-02-09 16:40:00,,,29.0,740.0,56.0,,,,2.76,5.3,,1110.0,,,84.0,115.2,,
40356,GLO1,"Glomma, Sarpsfossen",2016-03-07 14:40:00,,,36.0,330.0,3.0,,,,2.07,4.1,,545.0,,,7.0,2.67,,
40356,GLO1,"Glomma, Sarpsfossen",2016-04-04 14:00:00,,,15.0,510.0,29.0,,,,2.54,4.5,,760.0,,,35.0,30.5,,
40356,GLO1,"Glomma, Sarpsfossen",2016-05-09 11:00:00,,,18.0,380.0,12.0,,,,2.35,5.6,,665.0,,,24.0,11.8,,
40356,GLO1,"Glomma, Sarpsfossen",2016-05-19 11:50:00,,,14.0,250.0,7.0,,,,1.91,5.3,,535.0,,,15.0,7.1,,
40356,GLO1,"Glomma, Sarpsfossen",2016-05-31 21:10:00,,,5.0,230.0,8.0,,,,1.56,5.2,,500.0,,,16.0,6.85,,
40356,GLO1,"Glomma, Sarpsfossen",2016-06-08 12:30:00,,,6.0,220.0,4.0,,,,1.58,3.9,,435.0,,,11.0,4.45,,
40356,GLO1,"Glomma, Sarpsfossen",2016-06-21 13:00:00,,,11.0,260.0,3.0,,,,1.39,3.0,,460.0,,,9.0,4.46,,
40356,GLO1,"Glomma, Sarpsfossen",2016-06-29 14:30:00,,,10.0,270.0,3.0,,,,1.41,2.9,,455.0,,,7.0,3.79,,
40356,GLO1,"Glomma, Sarpsfossen",2016-07-05 13:50:00,,,2.0,300.0,3.0,,,,1.37,2.8,,475.0,,,9.0,3.39,,
40356,GLO1,"Glomma, Sarpsfossen",2016-08-11 12:30:00,,,3.0,260.0,12.0,,,,1.28,2.7,,450.0,,,10.0,4.67,,
40356,GLO1,"Glomma, Sarpsfossen",2016-09-06 13:30:00,,,15.0,210.0,3.0,,,,1.23,3.2,,405.0,,,7.0,2.37,,
40356,GLO1,"Glomma, Sarpsfossen",2016-10-10 11:10:00,,,5.0,230.0,2.0,,,,1.23,3.1,,420.0,,,6.0,1.84,,
40356,GLO1,"Glomma, Sarpsfossen",2016-11-07 13:50:00,,,5.0,350.0,3.0,,,,1.51,3.3,,575.0,,,8.0,3.33,,
40356,GLO1,"Glomma, Sarpsfossen",2016-12-05 13:10:00,,,28.0,500.0,6.0,,,,2.17,5.1,,735.0,,,11.0,5.26,,
40356,GLO1,"Glomma, Sarpsfossen",2017-01-22 13:45:00,3.4,,29.0,410.0,8.0,,,,2.07,3.4,,580.0,4.0,,13.0,7.18,0.130052,0.0129
40356,GLO1,"Glomma, Sarpsfossen",2017-02-14 15:00:00,,,28.0,350.0,2.0,,,,1.64,3.0,,520.0,,,5.0,1.44,0.1106618,0.0104658
40356,GLO1,"Glomma, Sarpsfossen",2017-03-06 14:15:00,,,6.0,520.0,7.0,,,,2.01,3.7,,715.0,,,16.0,9.05,0.14288,0.014274
40356,GLO1,"Glomma, Sarpsfossen",2017-04-05 11:05:00,3.7,,13.0,510.0,12.0,464.0,,,2.05,3.9,,750.0,6.0,,20.0,12.0,0.148132,0.015272
40356,GLO1,"Glomma, Sarpsfossen",2017-05-04 10:40:00,4.8,,13.0,450.0,5.0,262.0,,,1.82,4.7,,590.0,3.0,,11.0,4.09,0.183016,0.017108
40356,GLO1,"Glomma, Sarpsfossen",2017-05-10 15:00:00,4.3,,10.0,360.0,9.0,342.0,,,1.75,4.4,,575.0,4.0,,16.0,9.2,0.169266,0.016066
40356,GLO1,"Glomma, Sarpsfossen",2017-05-21 17:00:00,4.6,,2.0,350.0,9.0,374.0,,,1.77,5.3,,610.0,5.0,,14.0,5.74,0.219716,0.0217
40356,GLO1,"Glomma, Sarpsfossen",2017-06-06 20:50:00,3.4,,7.0,220.0,2.0,,,,1.42,3.3,,400.0,3.0,,12.0,5.02,0.139376,0.013478
40356,GLO1,"Glomma, Sarpsfossen",2017-06-12 12:20:00,3.5,,3.0,300.0,13.0,277.0,,,1.42,3.7,,490.0,2.0,,10.0,4.61,0.149216,0.01415
40356,GLO1,"Glomma, Sarpsfossen",2017-06-21 12:20:00,3.4,,16.0,270.0,8.0,311.0,,,1.5,3.5,,480.0,3.0,,6.0,5.99,0.14417,0.01369
40356,GLO1,"Glomma, Sarpsfossen",2017-07-03 19:45:00,2.7,,3.0,220.0,4.0,276.0,,,1.32,2.8,,390.0,3.0,,7.0,3.54,0.107858,0.009796
40356,GLO1,"Glomma, Sarpsfossen",2017-08-07 15:30:00,2.5,,16.0,240.0,7.0,234.0,,,1.25,2.6,,455.0,3.0,,14.0,3.17,0.09891,0.00898
40356,GLO1,"Glomma, Sarpsfossen",2017-09-03 11:00:00,5.1,,11.0,200.0,2.0,266.0,,,1.46,5.2,,400.0,3.0,,9.0,2.67,0.211096,0.02026
40356,GLO1,"Glomma, Sarpsfossen",2017-10-02 15:00:00,4.7,,2.0,460.0,7.0,350.0,,,1.66,4.9,,,4.0,,14.0,8.66,0.20635,0.02085
40356,GLO1,"Glomma, Sarpsfossen",2017-11-06 16:20:00,5.0,,2.0,340.0,10.0,360.0,,,1.89,5.1,550.0,,5.0,,18.0,9.79,0.2057,0.021698
40356,GLO1,"Glomma, Sarpsfossen",2017-12-04 06:30:00,5.9,,2.0,370.0,20.0,429.0,,,2.18,6.0,,680.0,6.0,,20.0,21.7,0.241626,0.0261318
40356,GLO1,"Glomma, Sarpsfossen",2018-01-08 13:40:00,3.9,,2.0,410.0,6.0,204.0,,,1.96,4.0,,640.0,4.0,,9.0,3.73,0.168932,0.0175
40356,GLO1,"Glomma, Sarpsfossen",2018-02-05 14:10:00,3.6,,23.0,430.0,8.0,212.0,,,1.88,3.7,,650.0,5.0,,9.0,4.72,0.155762,0.01597
40356,GLO1,"Glomma, Sarpsfossen",2018-03-04 14:00:00,3.1,,36.0,330.0,3.0,137.0,,,1.8,3.1,,555.0,4.0,,5.0,1.09,0.128956,0.012406
40356,GLO1,"Glomma, Sarpsfossen",2018-04-09 12:30:00,3.7,,58.0,730.0,15.0,,,,2.08,3.7,,885.0,9.0,,38.0,10.3,0.152394,0.01594
40356,GLO1,"Glomma, Sarpsfossen",2018-05-07 13:15:00,6.3,,28.0,360.0,11.0,412.0,,,2.16,6.3,,665.0,6.0,,18.0,11.2,0.270364,0.027232
40356,GLO1,"Glomma, Sarpsfossen",2018-05-14 11:45:00,5.2,,2.0,100.0,20.0,617.0,,,1.89,5.3,,300.0,5.0,,32.0,19.3,0.22697,0.023728
40356,GLO1,"Glomma, Sarpsfossen",2018-05-23 12:30:00,3.5,,2.0,150.0,9.0,342.0,,,1.51,3.5,360.0,,4.0,,16.0,7.58,0.15014,0.014916
40356,GLO1,"Glomma, Sarpsfossen",2018-06-04 11:30:00,2.6,,15.0,260.0,4.0,156.0,,,1.34,2.7,360.0,,2.0,,7.0,3.47,0.099834,0.008842
40356,GLO1,"Glomma, Sarpsfossen",2018-06-13 12:30:00,2.4,,23.0,190.0,9.0,230.0,,,1.22,2.4,390.0,,3.0,,8.0,3.58,0.090974,0.0070058
40356,GLO1,"Glomma, Sarpsfossen",2018-06-25 12:10:00,2.5,,5.0,220.0,2.0,278.0,,,1.17,2.5,380.0,,2.0,,7.0,2.65,0.088332,0.0071598
40356,GLO1,"Glomma, Sarpsfossen",2018-07-18 13:00:00,2.4,,3.0,210.0,3.0,198.0,,,1.19,2.4,350.0,,3.0,,8.0,2.09,0.084372,0.00623
40356,GLO1,"Glomma, Sarpsfossen",2018-08-06 12:10:00,2.2,,11.0,190.0,4.0,287.0,,,1.02,2.2,350.0,,3.0,,9.0,4.01,0.068808,0.004908
40356,GLO1,"Glomma, Sarpsfossen",2018-09-03 13:00:00,2.6,,12.0,200.0,2.0,323.0,,,1.08,2.6,350.0,,1.0,,6.0,2.72,0.082482,0.006394
40356,GLO1,"Glomma, Sarpsfossen",2018-10-01 12:40:00,3.4,,10.0,350.0,8.0,204.0,,,1.28,3.3,440.0,,3.0,,11.0,2.73,0.125762,0.01147
40356,GLO1,"Glomma, Sarpsfossen",2018-11-06 14:30:00,2.7,,2.0,530.0,2.0,175.0,,,1.41,2.8,660.0,,3.0,,6.0,2.14,0.1071698,0.00935
40356,GLO1,"Glomma, Sarpsfossen",2018-12-03 14:15:00,5.5,,2.0,1190.0,16.0,369.0,,,2.05,5.5,1400.0,,8.0,,23.0,12.1,0.223144,0.022456
40356,GLO1,"Glomma, Sarpsfossen",2019-01-07 14:50:00,3.7,,33.0,420.0,2.0,152.0,,,1.75,3.7,500.0,,4.0,,6.0,1.21,0.144928,0.013834
40356,GLO1,"Glomma, Sarpsfossen",2019-02-05 07:15:00,2.4,,31.0,340.0,2.0,140.0,,,1.66,2.4,470.0,,2.0,,5.0,0.93,0.09386,0.008302
40356,GLO1,"Glomma, Sarpsfossen",2019-03-05 07:00:00,4.1,,2.0,1100.0,22.0,625.0,,,2.16,4.1,1600.0,,9.0,,36.0,21.5,0.17937,0.019378
40356,GLO1,"Glomma, Sarpsfossen",2019-04-01 05:40:00,4.3,,2.0,670.0,7.0,137.0,,,1.89,4.2,830.0,,6.0,,10.0,5.23,0.170808,0.016764
40356,GLO1,"Glomma, Sarpsfossen",2019-05-06 06:00:00,5.4,,10.0,280.0,9.0,515.0,,,1.9,5.8,500.0,,6.0,,17.0,11.6,0.250204,0.025428
40356,GLO1,"Glomma, Sarpsfossen",2019-05-14 11:45:00,4.1,,2.0,220.0,7.0,332.0,,,1.52,4.1,410.0,,4.0,,12.0,5.38,0.173016,0.01678
40356,GLO1,"Glomma, Sarpsfossen",2019-05-20 14:00:00,5.2,,20.0,260.0,9.0,297.0,,,1.59,5.3,520.0,,3.0,,11.0,5.03,0.217374,0.022232
40356,GLO1,"Glomma, Sarpsfossen",2019-06-03 05:20:00,3.7,,13.0,290.0,7.0,312.0,,,1.47,3.7,450.0,,3.0,,14.0,7.33,0.158808,0.015154
40356,GLO1,"Glomma, Sarpsfossen",2019-06-17 10:30:00,4.7,,2.0,500.0,2.0,445.0,,,1.9,4.6,770.0,,5.0,,62.0,14.0,0.20233,0.022362
40356,GLO1,"Glomma, Sarpsfossen",2019-06-24 11:55:00,4.3,,4.0,350.0,8.0,337.0,,,1.7,4.4,510.0,,3.0,,15.0,7.4,0.179172,0.0184058
40356,GLO1,"Glomma, Sarpsfossen",2019-07-08 11:45:00,3.5,,17.0,270.0,5.0,302.0,,,1.31,3.5,440.0,,5.0,,10.0,3.65,0.139672,0.0127638
