Timestamp,CDOMdigitalFinal (µg/L),QC flag CDOMdigitalFinal,PhValue_Avg (-),QC flag PhValue_Avg,CondValue_Avg (µS/cm),QC flag CondValue_Avg,Turbidity_Avg (NTU),QC flag Turbidity_Avg
2023-09-30 18:00:00,83.1,None,6.226,None,30.03,None,8.28,None
2023-09-30 17:00:00,83.4,None,6.211,None,30.06,None,6.95,None
2023-09-30 16:00:00,83.4,None,6.231,None,30.06,None,8.78,None
2023-09-30 15:00:00,87.1,None,6.317,None,30.0,None,7.215,None
2023-09-30 14:00:00,85.7,None,6.23,None,30.1,None,7.433,None
2023-09-30 13:00:00,83.7,None,6.203,None,30.22,None,7.852,None
2023-09-30 12:00:00,84.4,None,6.219,None,30.19,None,8.25,None
2023-09-30 11:00:00,84.8,None,6.217,None,30.24,None,8.93,None
2023-09-30 10:00:00,84.0,None,6.182,None,30.27,None,9.01,None
2023-09-30 09:00:00,84.3,None,6.167,None,30.16,None,9.21,None
2023-09-30 08:00:00,84.7,None,6.173,None,30.09,None,7.913,None
2023-09-30 07:00:00,84.9,None,6.199,None,30.12,None,7.395,None
2023-09-30 06:00:00,84.5,None,6.215,None,30.15,None,7.589,None
2023-09-30 05:00:00,84.9,None,6.136,None,30.28,None,8.38,None
2023-09-30 04:00:00,84.3,None,6.169,None,30.38,None,8.31,None
2023-09-30 03:00:00,94.8,None,6.235,None,30.42,None,7.611,None
2023-09-30 02:00:00,84.3,None,6.146,None,30.37,None,8.87,None
2023-09-30 01:00:00,84.0,None,6.176,None,30.19,None,9.13,None
2023-09-30 00:00:00,83.8,None,6.179,None,30.1,None,9.41,None
2023-09-29 23:00:00,83.2,None,6.177,None,29.99,None,9.19,None
2023-09-29 22:00:00,83.5,None,6.213,None,30.05,None,9.12,None
2023-09-29 21:00:00,83.1,None,6.28,None,30.13,None,8.76,None
2023-09-29 20:00:00,83.3,None,6.182,None,30.01,None,10.55,None
2023-09-29 19:00:00,83.1,None,6.223,None,30.01,None,9.07,None
2023-09-29 18:00:00,82.6,None,6.192,None,30.07,None,9.19,None
2023-09-29 17:00:00,121.1,None,6.18,None,30.06,None,10.22,None
2023-09-29 16:00:00,83.5,None,6.203,None,30.19,None,10.07,None
2023-09-29 15:00:00,81.8,None,6.176,None,30.36,None,9.58,None
2023-09-29 14:00:00,81.1,None,6.187,None,30.33,None,10.51,None
2023-09-29 13:00:00,194.1,None,6.213,None,30.45,None,9.54,None
2023-09-29 12:00:00,82.7,None,6.2,None,30.6,None,11.01,None
2023-09-29 11:00:00,80.4,None,6.21,None,30.74,None,10.88,None
2023-09-29 10:00:00,80.8,None,6.228,None,30.92,None,9.89,None
2023-09-29 09:00:00,80.2,None,6.21,None,31.18,None,10.11,None
2023-09-29 08:00:00,79.89,None,6.209,None,31.31,None,12.12,None
2023-09-29 07:00:00,80.1,None,6.244,None,31.37,None,10.11,None
2023-09-29 06:00:00,80.4,None,6.245,None,31.32,None,10.2,None
2023-09-29 05:00:00,79.85,None,6.251,None,31.37,None,10.24,None
2023-09-29 04:00:00,79.4,None,6.247,None,31.53,None,10.89,None
2023-09-29 03:00:00,78.43,None,6.251,None,31.57,None,10.56,None
2023-09-29 02:00:00,78.26,None,6.264,None,31.55,None,10.76,None
2023-09-29 01:00:00,77.07,None,6.27,None,31.48,None,9.29,None
2023-09-29 00:00:00,76.56,None,6.28,None,31.46,None,12.58,None
2023-09-28 23:00:00,75.93,None,6.28,None,31.48,None,10.88,None
2023-09-28 22:00:00,75.39,None,6.277,None,31.67,None,11.25,None
2023-09-28 21:00:00,74.35,None,6.258,None,31.77,None,16.2,None
2023-09-28 20:00:00,74.43,None,6.272,None,31.77,None,11.42,None
2023-09-28 19:00:00,73.36,None,6.259,None,32.0,None,12.99,None
2023-09-28 18:00:00,73.42,None,6.251,None,32.07,None,13.5,None
2023-09-28 17:00:00,71.67,None,6.318,None,32.14,None,14.26,None
2023-09-28 16:00:00,72.23,None,6.289,None,32.34,None,11.82,None
2023-09-28 15:00:00,71.74,None,6.256,None,32.47,None,12.15,None
2023-09-28 14:00:00,71.3,None,6.271,None,32.58,None,10.88,None
2023-09-28 13:00:00,71.26,None,6.291,None,32.76,None,11.83,None
2023-09-28 12:00:00,70.31,None,6.269,None,32.9,None,11.33,None
2023-09-28 11:00:00,70.3,None,6.287,None,32.99,None,12.47,None
2023-09-28 10:00:00,70.26,None,6.304,None,33.13,None,13.58,None
2023-09-28 09:00:00,69.16,None,6.281,None,33.28,None,13.47,None
2023-09-28 08:00:00,69.18,None,6.26,None,33.32,None,14.45,None
2023-09-28 07:00:00,67.76,None,6.248,None,33.24,None,15.45,None
2023-09-28 06:00:00,67.58,None,6.268,None,33.28,None,13.72,None
2023-09-28 05:00:00,68.24,None,6.252,None,33.36,None,11.92,None
2023-09-28 04:00:00,67.91,None,6.227,None,33.43,None,12.69,None
2023-09-28 03:00:00,67.2,None,6.291,None,33.4,None,12.97,None
2023-09-28 02:00:00,67.15,None,6.388,None,33.42,None,13.64,None
2023-09-28 01:00:00,66.88,None,6.287,None,33.42,None,11.24,None
2023-09-28 00:00:00,66.77,None,6.275,None,33.39,None,13.63,None
2023-09-27 23:00:00,66.08,None,6.269,None,33.43,None,14.94,None
2023-09-27 22:00:00,65.89,None,6.294,None,33.55,None,14.97,None
2023-09-27 21:00:00,65.27,None,6.264,None,33.65,None,15.26,None
2023-09-27 20:00:00,65.33,None,6.276,None,33.67,None,15.38,None
2023-09-27 19:00:00,64.79,None,6.272,None,33.76,None,14.6,None
2023-09-27 18:00:00,64.99,None,6.265,None,33.85,None,14.13,None
2023-09-27 17:00:00,64.57,None,6.267,None,33.86,None,15.25,None
2023-09-27 16:00:00,64.97,None,6.288,None,33.98,None,16.04,None
2023-09-27 15:00:00,64.29,None,6.265,None,34.19,None,14.64,None
2023-09-27 14:00:00,64.83,None,6.261,None,34.64,None,15.15,None
2023-09-27 13:00:00,44.4,None,6.252,None,35.0,None,14.41,None
2023-09-27 12:00:00,63.14,None,6.24,None,35.07,None,15.0,None
2023-09-27 11:00:00,64.82,None,6.275,None,35.3,None,16.32,None
2023-09-27 10:00:00,63.62,None,6.262,None,35.78,None,17.02,None
2023-09-27 09:00:00,63.83,None,6.253,None,35.94,None,15.19,None
2023-09-27 08:00:00,64.2,None,6.237,None,36.08,None,15.09,None
2023-09-27 07:00:00,64.51,None,6.24,None,36.29,None,15.35,None
2023-09-27 06:00:00,65.07,None,6.229,None,36.25,None,18.53,None
2023-09-27 05:00:00,64.31,None,6.211,None,36.11,None,18.07,None
2023-09-27 04:00:00,64.57,None,6.268,None,36.41,None,18.31,None
2023-09-27 03:00:00,64.77,None,6.253,None,36.46,None,16.25,None
2023-09-27 02:00:00,64.71,None,6.254,None,36.47,None,17.69,None
2023-09-27 01:00:00,64.14,None,6.316,None,36.52,None,23.07,None
2023-09-27 00:00:00,64.75,None,6.386,None,36.52,None,12.57,None
2023-09-26 23:00:00,64.21,None,6.264,None,36.59,None,17.23,None
2023-09-26 22:00:00,63.85,None,6.258,None,36.82,None,17.46,None
2023-09-26 21:00:00,63.83,None,6.272,None,37.03,None,20.69,None
2023-09-26 20:00:00,64.0,None,6.277,None,37.05,None,20.0,None
2023-09-26 19:00:00,64.03,None,6.283,None,37.11,None,19.42,None
2023-09-26 18:00:00,63.35,None,6.261,None,37.26,None,22.4,None
2023-09-26 17:00:00,63.58,None,6.269,None,37.35,None,17.68,None
2023-09-26 16:00:00,63.05,None,6.265,None,37.48,None,20.03,None
2023-09-26 15:00:00,62.56,None,6.262,None,37.62,None,20.77,None
2023-09-26 14:00:00,62.76,None,6.276,None,37.62,None,21.98,None
2023-09-26 13:00:00,62.26,None,6.274,None,37.59,None,18.94,None
2023-09-26 12:00:00,61.76,None,6.275,None,37.46,None,19.17,None
2023-09-26 11:00:00,62.33,None,6.282,None,37.36,None,20.83,None
2023-09-26 10:00:00,62.43,None,6.29,None,37.25,None,19.85,None
2023-09-26 09:00:00,61.75,None,6.292,None,37.06,None,21.52,None
2023-09-26 08:00:00,61.21,None,6.282,None,36.82,None,19.48,None
2023-09-26 07:00:00,60.91,None,6.286,None,36.86,None,19.41,None
2023-09-26 06:00:00,60.36,None,6.289,None,37.1,None,20.66,None
2023-09-26 05:00:00,59.06,None,6.289,None,37.37,None,18.78,None
2023-09-26 04:00:00,59.69,None,6.309,None,37.35,None,22.46,None
2023-09-26 03:00:00,59.35,None,6.31,None,37.32,None,19.23,None
2023-09-26 02:00:00,58.85,None,6.314,None,37.47,None,19.93,None
2023-09-26 01:00:00,58.31,None,6.317,None,37.36,None,20.49,None
2023-09-26 00:00:00,58.79,None,6.328,None,37.29,None,17.33,None
2023-09-25 23:00:00,58.21,None,6.33,None,37.26,None,19.81,None
2023-09-25 22:00:00,57.2,None,6.339,None,37.27,None,19.23,None
2023-09-25 21:00:00,57.39,None,6.341,None,37.34,None,17.39,None
2023-09-25 20:00:00,57.69,None,6.349,None,37.31,None,16.98,None
2023-09-25 19:00:00,57.8,None,6.352,None,37.23,None,13.63,None
2023-09-25 18:00:00,57.89,None,6.353,None,37.12,None,16.66,None
2023-09-25 17:00:00,57.9,None,6.375,None,37.0,None,14.74,None
2023-09-25 16:00:00,58.31,None,6.378,None,36.92,None,12.43,None
2023-09-25 15:00:00,58.3,None,6.347,None,36.84,None,11.3,None
2023-09-25 14:00:00,58.66,None,6.345,None,36.76,None,13.64,None
2023-09-25 13:00:00,58.8,None,6.334,None,36.7,None,11.73,None
2023-09-25 12:00:00,58.18,None,6.322,None,36.59,None,12.25,None
2023-09-25 11:00:00,60.08,None,6.331,None,36.6,None,11.39,None
2023-09-25 10:00:00,60.12,None,6.321,None,36.56,None,13.31,None
2023-09-25 09:00:00,59.4,None,6.322,None,36.65,None,12.15,None
2023-09-25 08:00:00,60.2,None,6.329,None,36.73,None,10.68,None
2023-09-25 07:00:00,60.29,None,6.318,None,36.71,None,14.8,None
2023-09-25 06:00:00,60.5,None,6.32,None,36.71,None,10.87,None
2023-09-25 05:00:00,60.23,None,6.314,None,36.72,None,11.31,None
2023-09-25 04:00:00,60.59,None,6.3,None,36.62,None,11.08,None
2023-09-25 03:00:00,60.48,None,6.305,None,36.61,None,10.6,None
2023-09-25 02:00:00,59.28,None,6.278,None,36.43,None,9.75,None
2023-09-25 01:00:00,60.14,None,6.319,None,36.43,None,10.54,None
2023-09-25 00:00:00,60.34,None,6.318,None,36.38,None,10.01,None
2023-09-24 23:00:00,59.9,None,6.309,None,36.19,None,11.95,None
2023-09-24 22:00:00,59.75,None,6.318,None,36.26,None,11.25,None
2023-09-24 21:00:00,57.8,None,6.295,None,36.27,None,14.82,None
2023-09-24 20:00:00,59.51,None,6.313,None,36.14,None,11.21,None
2023-09-24 19:00:00,59.61,None,6.323,None,36.17,None,12.42,None
2023-09-24 18:00:00,59.66,None,6.304,None,36.32,None,11.11,None
2023-09-24 17:00:00,57.57,None,6.269,None,36.37,None,14.74,None
2023-09-24 16:00:00,59.78,None,6.315,None,36.48,None,12.87,None
2023-09-24 15:00:00,59.38,None,6.315,None,36.51,None,11.78,None
2023-09-24 14:00:00,59.19,None,6.292,None,36.81,None,12.01,None
2023-09-24 13:00:00,59.86,None,6.304,None,36.89,None,11.15,None
2023-09-24 12:00:00,59.23,None,6.292,None,37.07,None,11.25,None
2023-09-24 11:00:00,59.14,None,6.29,None,37.15,None,12.46,None
2023-09-24 10:00:00,59.54,None,6.309,None,37.2,None,11.35,None
2023-09-24 09:00:00,59.27,None,6.309,None,37.31,None,18.72,None
2023-09-24 08:00:00,59.76,None,6.29,None,37.16,None,12.76,None
2023-09-24 07:00:00,59.47,None,6.307,None,37.14,None,13.83,None
2023-09-24 06:00:00,59.61,None,6.396,None,37.32,None,8.51,None
2023-09-24 05:00:00,59.23,None,6.316,None,37.52,None,13.28,None
2023-09-24 04:00:00,59.38,None,6.328,None,37.75,None,12.51,None
2023-09-24 03:00:00,59.08,None,6.332,None,37.97,None,12.18,None
2023-09-24 02:00:00,59.09,None,6.326,None,38.2,None,12.61,None
2023-09-24 01:00:00,59.23,None,6.324,None,38.45,None,13.95,None
2023-09-24 00:00:00,59.03,None,6.319,None,38.79,None,13.57,None
2023-09-23 23:00:00,58.4,None,6.353,None,38.97,None,14.98,None
2023-09-23 22:00:00,59.02,None,6.396,None,38.83,None,11.04,None
2023-09-23 21:00:00,58.03,None,6.302,None,38.84,None,21.01,None
2023-09-23 20:00:00,58.49,None,6.323,None,39.08,None,18.46,None
2023-09-23 19:00:00,58.68,None,6.336,None,39.28,None,15.61,None
2023-09-23 18:00:00,58.35,None,6.334,None,39.82,None,14.08,None
2023-09-23 17:00:00,57.95,None,6.32,None,40.19,None,17.8,None
2023-09-23 16:00:00,58.03,None,6.329,None,40.51,None,20.6,None
2023-09-23 15:00:00,57.95,None,6.388,None,40.99,None,17.71,None
2023-09-23 14:00:00,57.48,None,6.424,None,41.35,None,14.77,None
2023-09-23 13:00:00,55.96,None,6.322,None,41.22,None,25.54,None
2023-09-23 12:00:00,56.89,None,6.335,None,41.18,None,22.93,None
2023-09-23 11:00:00,56.14,None,6.318,None,41.35,None,21.97,None
2023-09-23 10:00:00,52.96,None,6.303,None,41.37,None,31.38,None
2023-09-23 09:00:00,56.0,None,6.314,None,41.33,None,23.26,None
2023-09-23 08:00:00,56.39,None,6.356,None,41.04,None,22.99,None
2023-09-23 07:00:00,57.05,None,6.468,None,40.95,None,16.43,None
2023-09-23 06:00:00,56.92,None,6.413,None,40.56,None,15.44,None
2023-09-23 05:00:00,56.77,None,6.321,None,40.3,None,18.52,None
2023-09-23 04:00:00,57.05,None,6.314,None,40.02,None,20.92,None
2023-09-23 03:00:00,56.49,None,6.311,None,39.44,None,17.09,None
2023-09-23 02:00:00,56.76,None,6.315,None,38.96,None,17.65,None
2023-09-23 01:00:00,57.74,None,6.3,None,38.37,None,16.8,None
2023-09-23 00:00:00,58.16,None,6.293,None,37.93,None,13.95,None
2023-09-22 23:00:00,58.33,None,6.285,None,37.52,None,13.09,None
2023-09-22 22:00:00,58.7,None,6.272,None,37.31,None,11.21,None
2023-09-22 21:00:00,58.91,None,6.27,None,36.58,None,11.46,None
2023-09-22 20:00:00,59.66,None,6.282,None,36.29,None,12.82,None
2023-09-22 19:00:00,59.34,None,6.267,None,35.86,None,11.03,None
2023-09-22 18:00:00,60.09,None,6.262,None,35.22,None,8.76,None
2023-09-22 17:00:00,60.41,None,6.254,None,34.69,None,8.78,None
2023-09-22 16:00:00,60.59,None,6.235,None,34.44,None,7.741,None
2023-09-22 15:00:00,61.42,None,6.257,None,34.21,None,7.641,None
2023-09-22 14:00:00,61.49,None,6.258,None,34.05,None,7.114,None
2023-09-22 13:00:00,61.05,None,6.252,None,33.93,None,6.574,None
2023-09-22 12:00:00,60.65,None,6.247,None,33.74,None,6.784,None
2023-09-22 11:00:00,61.22,None,6.252,None,33.62,None,6.479,None
2023-09-22 10:00:00,60.66,None,6.244,None,33.54,None,6.434,None
2023-09-22 09:00:00,60.39,None,6.217,None,33.41,None,7.163,None
2023-09-22 08:00:00,60.04,None,6.235,None,33.32,None,7.02,None
2023-09-22 07:00:00,60.73,None,6.238,None,33.34,None,6.356,None
2023-09-22 06:00:00,60.61,None,6.231,None,33.27,None,5.795,None
2023-09-22 05:00:00,60.48,None,6.201,None,33.31,None,6.799,None
2023-09-22 04:00:00,60.11,None,6.262,None,33.4,None,7.203,None
2023-09-22 03:00:00,59.9,None,6.378,None,33.21,None,3.79,None
2023-09-22 02:00:00,59.72,None,6.269,None,33.05,None,5.579,None
2023-09-22 01:00:00,59.37,None,6.307,None,33.04,None,7.032,None
2023-09-22 00:00:00,58.52,None,6.342,None,32.97,None,5.044,None
2023-09-21 23:00:00,58.84,None,6.282,None,32.96,None,7.166,None
2023-09-21 22:00:00,59.25,None,6.293,None,33.03,None,6.3,None
2023-09-21 21:00:00,59.28,None,6.302,None,33.1,None,6.224,None
2023-09-21 20:00:00,58.77,None,6.302,None,33.17,None,6.539,None
2023-09-21 19:00:00,59.04,None,6.302,None,33.1,None,6.783,None
2023-09-21 18:00:00,59.27,None,6.38,None,33.18,None,7.908,None
2023-09-21 17:00:00,59.22,None,6.447,None,33.21,None,4.308,None
2023-09-21 16:00:00,59.43,None,6.316,None,33.05,None,6.437,None
2023-09-21 15:00:00,59.24,None,6.29,None,32.95,None,7.072,None
2023-09-21 14:00:00,59.01,None,6.317,None,32.99,None,6.726,None
2023-09-21 13:00:00,59.75,None,6.328,None,32.97,None,5.915,None
2023-09-21 12:00:00,59.87,None,6.34,None,33.09,None,6.219,None
2023-09-21 11:00:00,60.04,None,6.319,None,33.2,None,7.02,None
2023-09-21 10:00:00,58.93,None,6.304,None,33.25,None,6.794,None
2023-09-21 09:00:00,60.01,None,6.309,None,33.29,None,6.898,None
2023-09-21 08:00:00,60.27,None,6.299,None,33.27,None,6.942,None
2023-09-21 07:00:00,60.24,None,6.311,None,33.35,None,7.406,None
2023-09-21 06:00:00,60.18,None,6.316,None,33.41,None,8.01,None
2023-09-21 05:00:00,60.41,None,6.316,None,33.45,None,6.468,None
2023-09-21 04:00:00,60.31,None,6.298,None,33.44,None,6.966,None
2023-09-21 03:00:00,60.38,None,6.277,None,33.44,None,10.06,None
2023-09-21 02:00:00,60.6,None,6.302,None,33.48,None,7.823,None
2023-09-21 01:00:00,60.93,None,6.298,None,33.47,None,6.871,None
2023-09-21 00:00:00,61.3,None,6.292,None,33.46,None,7.878,None
2023-09-20 23:00:00,61.51,None,6.282,None,33.51,None,9.27,None
2023-09-20 22:00:00,61.69,None,6.28,None,33.57,None,7.365,None
2023-09-20 21:00:00,61.87,None,6.279,None,33.57,None,6.652,None
2023-09-20 20:00:00,61.58,None,6.274,None,33.69,None,7.47,None
2023-09-20 19:00:00,61.7,None,6.262,None,33.77,None,8.87,None
2023-09-20 18:00:00,62.16,None,6.247,None,33.94,None,8.13,None
2023-09-20 17:00:00,61.52,None,6.267,None,33.88,None,8.17,None
2023-09-20 16:00:00,61.69,None,6.276,None,33.77,None,8.16,None
2023-09-20 15:00:00,61.88,None,6.278,None,33.68,None,7.721,None
2023-09-20 14:00:00,61.17,None,6.298,None,33.81,None,7.864,None
2023-09-20 13:00:00,61.29,None,6.298,None,33.99,None,7.163,None
2023-09-20 12:00:00,61.1,None,6.287,None,34.14,None,7.601,None
2023-09-20 11:00:00,60.99,None,6.3,None,34.26,None,7.767,None
2023-09-20 10:00:00,59.91,None,6.283,None,34.21,None,8.92,None
2023-09-20 09:00:00,59.02,None,6.263,None,33.9,None,8.5,None
2023-09-20 08:00:00,59.82,None,6.3,None,33.68,None,8.31,None
2023-09-20 07:00:00,59.61,None,6.293,None,33.4,None,6.905,None
2023-09-20 06:00:00,59.21,None,6.287,None,33.08,None,8.65,None
2023-09-20 05:00:00,59.33,None,6.307,None,32.84,None,7.113,None
2023-09-20 04:00:00,59.19,None,6.32,None,32.65,None,6.05,None
2023-09-20 03:00:00,58.68,None,6.31,None,32.43,None,7.907,None
2023-09-20 02:00:00,58.23,None,6.311,None,32.09,None,7.695,None
2023-09-20 01:00:00,58.16,None,6.309,None,31.81,None,10.28,None
2023-09-20 00:00:00,57.65,None,6.305,None,31.57,None,7.301,None
2023-09-19 23:00:00,58.26,None,6.3,None,31.37,None,6.125,None
2023-09-19 22:00:00,57.9,None,6.287,None,31.26,None,6.298,None
2023-09-19 21:00:00,57.9,None,6.281,None,31.14,None,6.313,None
2023-09-19 20:00:00,57.5,None,6.285,None,31.01,None,6.378,None
2023-09-19 19:00:00,57.86,None,6.283,None,30.88,None,6.172,None
2023-09-19 18:00:00,57.88,None,6.274,None,30.84,None,5.97,None
2023-09-19 17:00:00,57.4,None,6.279,None,30.82,None,6.719,None
2023-09-19 16:00:00,57.56,None,6.269,None,30.69,None,8.48,None
2023-09-19 15:00:00,57.15,None,6.272,None,30.56,None,6.584,None
2023-09-19 14:00:00,57.77,None,6.275,None,30.42,None,5.92,None
2023-09-19 13:00:00,58.79,None,6.262,None,30.31,None,5.232,None
2023-09-19 12:00:00,59.55,None,6.268,None,30.22,None,4.702,None
2023-09-19 11:00:00,59.68,None,6.277,None,30.14,None,5.615,None
2023-09-19 10:00:00,59.5,None,6.268,None,30.04,None,4.424,None
2023-09-19 09:00:00,58.62,None,6.251,None,29.9,None,5.424,None
2023-09-19 08:00:00,60.06,None,6.255,None,29.83,None,4.349,None
2023-09-19 07:00:00,60.13,None,6.245,None,29.84,None,4.426,None
2023-09-19 06:00:00,60.38,None,6.202,None,29.66,None,4.006,None
2023-09-19 05:00:00,60.15,None,6.23,None,29.59,None,3.901,None
2023-09-19 04:00:00,60.45,None,6.35,None,29.55,None,3.089,None
2023-09-19 03:00:00,60.49,None,6.334,None,29.39,None,3.512,None
2023-09-19 02:00:00,60.74,None,6.243,None,29.35,None,3.621,None
2023-09-19 01:00:00,60.9,None,6.234,None,29.36,None,4.386,None
2023-09-19 00:00:00,60.7,None,6.224,None,29.36,None,4.711,None
2023-09-18 23:00:00,60.68,None,6.241,None,30.01,None,16.74,None
2023-09-18 22:00:00,60.96,None,6.244,None,29.62,None,4.227,None
2023-09-18 21:00:00,60.99,None,6.244,None,29.69,None,4.09,None
2023-09-18 20:00:00,60.74,None,6.244,None,29.77,None,4.536,None
2023-09-18 19:00:00,60.95,None,6.238,None,29.8,None,3.612,None
2023-09-18 18:00:00,61.45,None,6.235,None,29.91,None,3.821,None
2023-09-18 17:00:00,61.1,None,6.229,None,29.94,None,4.123,None
2023-09-18 16:00:00,60.5,None,6.222,None,30.09,None,4.995,None
2023-09-18 15:00:00,61.38,None,6.23,None,30.33,None,3.811,None
2023-09-18 14:00:00,61.89,None,6.219,None,30.09,None,3.887,None
2023-09-18 13:00:00,61.6,None,6.227,None,30.15,None,3.928,None
2023-09-18 12:00:00,62.24,None,6.239,None,30.14,None,4.411,None
2023-09-18 11:00:00,61.96,None,6.212,None,30.09,None,3.893,None
2023-09-18 10:00:00,62.34,None,6.205,None,30.04,None,3.839,None
2023-09-18 09:00:00,61.63,None,6.228,None,30.03,None,4.223,None
2023-09-18 08:00:00,62.32,None,6.249,None,29.92,None,3.117,None
2023-09-18 07:00:00,62.24,None,6.188,None,29.82,None,3.897,None
2023-09-18 06:00:00,62.28,None,6.236,None,29.72,None,3.847,None
2023-09-18 05:00:00,62.13,None,6.289,None,29.7,None,3.128,None
2023-09-18 04:00:00,62.0,None,6.218,None,29.67,None,4.354,None
2023-09-18 03:00:00,61.85,None,6.303,None,29.69,None,3.905,None
2023-09-18 02:00:00,61.48,None,6.198,None,29.83,None,3.83,None
2023-09-18 01:00:00,61.34,None,6.203,None,30.04,None,4.325,None
2023-09-18 00:00:00,61.1,None,6.2,None,30.07,None,4.961,None
2023-09-17 23:00:00,60.67,None,6.198,None,30.06,None,4.747,None
2023-09-17 22:00:00,60.98,None,6.244,None,30.1,None,3.856,None
2023-09-17 21:00:00,60.4,None,6.273,None,30.08,None,3.519,None
2023-09-17 20:00:00,60.59,None,6.206,None,30.08,None,4.197,None
2023-09-17 19:00:00,60.52,None,6.209,None,30.02,None,4.095,None
2023-09-17 18:00:00,60.59,None,6.207,None,29.96,None,4.286,None
2023-09-17 17:00:00,60.41,None,6.204,None,29.9,None,4.801,None
2023-09-17 16:00:00,60.93,None,6.22,None,29.91,None,4.395,None
2023-09-17 15:00:00,60.95,None,6.222,None,29.88,None,4.706,None
2023-09-17 14:00:00,60.83,None,6.207,None,29.83,None,5.062,None
2023-09-17 13:00:00,61.48,None,6.207,None,29.81,None,4.093,None
2023-09-17 12:00:00,61.74,None,6.2,None,29.82,None,4.341,None
2023-09-17 11:00:00,61.69,None,6.195,None,29.75,None,5.279,None
2023-09-17 10:00:00,61.9,None,6.183,None,29.63,None,4.014,None
2023-09-17 09:00:00,62.15,None,6.197,None,29.59,None,4.306,None
2023-09-17 08:00:00,62.37,None,6.189,None,29.56,None,4.342,None
2023-09-17 07:00:00,62.35,None,6.209,None,29.53,None,4.115,None
2023-09-17 06:00:00,62.29,None,6.294,None,29.55,None,3.167,None
2023-09-17 05:00:00,62.36,None,6.188,None,29.45,None,4.726,None
2023-09-17 04:00:00,62.39,None,6.191,None,29.45,None,4.13,None
2023-09-17 03:00:00,62.31,None,6.19,None,29.41,None,4.831,None
2023-09-17 02:00:00,62.46,None,6.192,None,29.41,None,4.198,None
2023-09-17 01:00:00,62.21,None,6.188,None,29.45,None,4.134,None
2023-09-17 00:00:00,62.33,None,6.183,None,29.48,None,4.101,None
2023-09-16 23:00:00,62.08,None,6.188,None,29.52,None,4.369,None
2023-09-16 22:00:00,62.79,None,6.191,None,29.49,None,58.27,None
2023-09-16 21:00:00,62.84,None,6.186,None,29.38,None,5.296,None
2023-09-16 20:00:00,62.65,None,6.166,None,29.23,None,4.528,None
2023-09-16 19:00:00,63.12,None,6.169,None,29.06,None,4.156,None
2023-09-16 18:00:00,63.58,None,6.164,None,29.03,None,3.888,None
