station_id,station_code,station_name,sample_date,DOC_mg/L C,Farge_mg Pt/l,NH4-N_µg/l,NO3-N_µg/l,PO4-P_µg/l,POC_µg/l C,STS_mg/l,SiO2_mg/l,TOC_mg/l,TOTN_µg/l,TOTP/F_µg/l P,TOTP_P_µg/l P,TOTP_µg/l,TSM_mg/l,UV-Abs. 254nm_Abs/cm,UV-Abs. 410nm_Abs/cm,POC_mg/L_new,POC_mg/l,DIN_μg/l,DON_µg/l
40356,GLO1,Glomma v/Sarpefossen,2005-05-20 00:00:00,,,10.0,220.0,3.0,,,3.3801817342,4.3,420.0,,,11.0,3.99,,,,,230.0,190.0
40356,GLO1,Glomma v/Sarpefossen,2005-05-30 00:00:00,,,13.0,495.0,8.0,,,3.8508399504,4.3,700.0,,,16.0,10.4,,,,,508.0,192.0
40356,GLO1,Glomma v/Sarpefossen,2005-06-06 00:00:00,,,14.0,505.0,5.0,,,3.7010850634,4.5,740.0,,,15.0,6.56,,,,,519.0,221.0
40356,GLO1,Glomma v/Sarpefossen,2005-06-17 00:00:00,,,19.0,185.0,4.0,,,2.6528008547,3.3,385.0,,,15.0,4.45,,,,,204.0,181.0
40356,GLO1,Glomma v/Sarpefossen,2005-06-27 00:00:00,,,39.0,200.0,8.0,,,2.9095235181,2.9,435.0,,,17.0,4.81,,,,,239.0,196.0
40356,GLO1,Glomma v/Sarpefossen,2005-07-04 00:00:00,,,16.0,200.0,5.0,,,2.2035361938,2.7,395.0,,,11.0,3.77,,,,,216.0,179.0
40356,GLO1,Glomma v/Sarpefossen,2005-08-08 00:00:00,,,12.0,165.0,2.0,,,2.2035361938,2.4,335.0,,,8.0,5.07,,,,,177.0,158.0
40356,GLO1,Glomma v/Sarpefossen,2005-09-05 00:00:00,,,11.0,215.0,2.0,,,2.3746846361,2.8,350.0,,,7.0,2.58,,,,,226.0,124.0
40356,GLO1,Glomma v/Sarpefossen,2005-10-10 00:00:00,,,22.0,295.0,2.0,,,2.6528008547,2.9,475.0,,,9.0,2.37,,,,,317.0,158.0
40356,GLO1,Glomma v/Sarpefossen,2005-11-07 00:00:00,,,14.0,520.0,15.0,,,5.4339630411,4.7,690.0,,,31.0,17.8,,,,,534.0,156.0
40356,GLO1,Glomma v/Sarpefossen,2005-12-05 00:00:00,,,13.0,415.0,7.0,,,4.3428917218,5.8,580.0,,,15.0,4.98,,,,,428.0,152.0
40356,GLO1,Glomma v/Sarpefossen,2006-01-09 00:00:00,,,16.0,375.0,3.0,,,3.1448526262,3.2,485.0,,,7.0,1.61,,,,,391.0,94.0
40356,GLO1,Glomma v/Sarpefossen,2006-02-07 00:00:00,,,32.0,365.0,3.0,,,3.4657559554,3.3,530.0,,,6.0,1.24,,,,,397.0,133.0
40356,GLO1,Glomma v/Sarpefossen,2006-03-06 00:00:00,,,37.0,325.0,3.0,,,3.6369043976,3.1,485.0,,,6.0,1.59,,,,,362.0,123.0
40356,GLO1,Glomma v/Sarpefossen,2006-04-11 00:00:00,,,50.0,620.0,15.0,,,4.3856788324,4.2,895.0,,,26.0,17.8,,,,,670.0,225.0
40356,GLO1,Glomma v/Sarpefossen,2006-05-08 00:00:00,,,22.0,475.0,15.0,,,5.4339630411,7.5,750.0,,,28.0,16.4,,,,,497.0,253.0
40356,GLO1,Glomma v/Sarpefossen,2006-05-22 00:00:00,,,21.0,420.0,9.0,,,3.5727237318,5.2,755.0,,,20.0,10.5,,,,,441.0,314.0
40356,GLO1,Glomma v/Sarpefossen,2006-05-29 00:00:00,,,25.0,575.0,8.0,,,3.6369043976,4.8,905.0,,,19.0,9.53,,,,,600.0,305.0
40356,GLO1,Glomma v/Sarpefossen,2006-06-06 00:00:00,,,5.0,280.0,4.0,,,3.2304268473,4.5,545.0,,,13.0,4.87,,,,,285.0,260.0
40356,GLO1,Glomma v/Sarpefossen,2006-06-16 00:00:00,,,16.0,167.0,2.0,,,2.8453428522,3.1,375.0,,,8.0,3.95,,,,,183.0,192.0
40356,GLO1,Glomma v/Sarpefossen,2006-06-26 00:00:00,,,10.0,250.0,3.0,,,2.5030459678,2.7,440.0,,,10.3,5.42,,,,,260.0,180.0
40356,GLO1,Glomma v/Sarpefossen,2006-07-03 00:00:00,,,8.0,272.0,3.0,,,2.3960781914,2.7,460.0,,,8.7,2.87,,,,,280.0,180.0
40356,GLO1,Glomma v/Sarpefossen,2006-08-07 00:00:00,,,11.0,175.0,2.0,,,1.8248702654,2.4,390.0,,,8.0,2.64,,,,,186.0,204.0
40356,GLO1,Glomma v/Sarpefossen,2006-09-04 00:00:00,,,2.0,250.0,5.0,,,2.5458330783,3.6,485.0,,,13.0,6.11,,,,,252.0,233.0
40356,GLO1,Glomma v/Sarpefossen,2006-10-09 00:00:00,,,7.0,530.0,15.0,,,3.6582979529,4.7,950.0,,,27.0,13.9,,,,,537.0,413.0
40356,GLO1,Glomma v/Sarpefossen,2006-11-06 00:00:00,,,12.0,485.0,13.0,,,5.0060919355,6.3,780.0,,,25.0,13.2,,,,,497.0,283.0
40356,GLO1,Glomma v/Sarpefossen,2006-12-04 00:00:00,,,22.0,400.0,20.0,,,5.498143707,6.7,735.0,,,33.0,18.7,,,,,422.0,313.0
40356,GLO1,Glomma v/Sarpefossen,2007-01-08 00:00:00,,,30.0,390.0,14.0,,,4.7493692722,4.7,625.0,,,22.0,9.94,,,,,420.0,205.0
40356,GLO1,Glomma v/Sarpefossen,2007-02-05 00:00:00,,,26.0,385.0,4.0,,,3.6582979529,3.7,530.0,,,7.0,2.46,,,,,411.0,119.0
40356,GLO1,Glomma v/Sarpefossen,2007-03-05 00:00:00,,,39.0,360.0,2.0,,,3.5299366212,2.9,545.0,,,6.0,2.11,,,,,399.0,146.0
40356,GLO1,Glomma v/Sarpefossen,2007-04-10 00:00:00,,,29.0,495.0,10.0,,,4.7065821616,4.0,645.0,,,14.0,8.06,,,,,524.0,121.0
40356,GLO1,Glomma v/Sarpefossen,2007-05-07 00:00:00,,,16.0,260.0,6.0,,,3.7010850634,4.6,465.0,,,14.0,5.63,,,,,276.0,189.0
40356,GLO1,Glomma v/Sarpefossen,2007-05-16 00:00:00,,,24.0,315.0,3.0,,,3.4657559554,3.8,480.0,,,12.0,4.34,,,,,339.0,141.0
40356,GLO1,Glomma v/Sarpefossen,2007-05-25 00:00:00,,,11.0,270.0,4.0,,,3.1662461814,3.3,445.0,,,8.0,4.69,,,,,281.0,164.0
40356,GLO1,Glomma v/Sarpefossen,2007-06-04 00:00:00,,,12.0,535.0,8.0,,,3.5085430659,3.3,700.0,,,15.0,6.38,,,,,547.0,153.0
40356,GLO1,Glomma v/Sarpefossen,2007-06-15 00:00:00,,,13.0,280.0,3.0,,,2.6955879653,2.6,450.0,,,13.0,2.29,,,,,293.0,157.0
40356,GLO1,Glomma v/Sarpefossen,2007-06-25 00:00:00,,,17.0,240.0,4.0,,,2.7169815206,2.6,470.0,,,11.0,5.21,,,,,257.0,213.0
40356,GLO1,Glomma v/Sarpefossen,2007-07-09 00:00:00,,,19.0,385.0,15.0,,,3.358788179,3.6,585.0,,,26.0,12.6,,,,,404.0,181.0
40356,GLO1,Glomma v/Sarpefossen,2007-08-06 00:00:00,,,4.0,295.0,3.0,,,2.6528008547,2.8,430.0,,,8.0,2.95,,,,,299.0,131.0
40356,GLO1,Glomma v/Sarpefossen,2007-09-10 00:00:00,,,5.0,230.0,2.0,,,2.7811621864,3.3,395.0,,,6.0,1.56,,,,,235.0,160.0
40356,GLO1,Glomma v/Sarpefossen,2007-10-08 00:00:00,,,4.0,290.0,2.0,,,2.8881299628,2.9,445.0,,,6.0,1.37,,,,,294.0,151.0
40356,GLO1,Glomma v/Sarpefossen,2007-11-05 00:00:00,,,4.0,455.0,8.0,,,3.9792012821,3.7,655.0,,,15.0,6.43,,,,,459.0,196.0
40356,GLO1,Glomma v/Sarpefossen,2007-12-09 00:00:00,,,2.0,545.0,16.0,,,4.5140401641,4.2,740.0,,,25.0,12.7,,,,,547.0,193.0
40356,GLO1,Glomma v/Sarpefossen,2008-01-07 00:00:00,,,20.0,430.0,12.0,,,,3.9,650.0,,,19.0,10.5,,,,,450.0,200.0
40356,GLO1,Glomma v/Sarpefossen,2008-02-11 00:00:00,,,7.0,575.0,16.0,,,4.8777306038,4.8,745.0,,,24.0,11.5,,,,,582.0,163.0
40356,GLO1,Glomma v/Sarpefossen,2008-03-10 00:00:00,,,37.0,695.0,60.0,,,,4.3,870.0,,,88.0,82.6,,,,,732.0,138.0
40356,GLO1,Glomma v/Sarpefossen,2008-04-07 00:00:00,,,49.0,425.0,24.0,,,5.883227702,4.5,725.0,,,38.0,26.9,,,,,474.0,251.0
40356,GLO1,Glomma v/Sarpefossen,2008-05-05 00:00:00,,,22.0,275.0,20.0,,,4.7279757169,5.8,515.0,,,30.0,26.5,,,,,297.0,218.0
40356,GLO1,Glomma v/Sarpefossen,2008-05-15 00:00:00,,,15.0,195.0,9.0,,,3.4015752895,4.4,370.0,,,17.0,13.1,,,,,210.0,160.0
40356,GLO1,Glomma v/Sarpefossen,2008-05-26 00:00:00,,,22.0,280.0,3.0,,,3.1448526262,3.7,440.0,,,7.0,4.81,,,,,302.0,138.0
40356,GLO1,Glomma v/Sarpefossen,2008-06-06 00:00:00,,,6.0,250.0,2.0,,,2.9737041839,3.2,400.0,,,7.0,4.24,,,,,256.0,144.0
40356,GLO1,Glomma v/Sarpefossen,2008-06-16 00:00:00,,,13.0,305.0,6.0,,,2.7811621864,2.8,445.0,,,12.0,5.5,,,,,318.0,127.0
40356,GLO1,Glomma v/Sarpefossen,2008-06-26 00:00:00,,,7.0,300.0,1.0,,,2.8667364075,2.6,470.0,,,8.0,3.38,,,,,307.0,163.0
40356,GLO1,Glomma v/Sarpefossen,2008-07-07 00:00:00,,,12.0,265.0,2.3,,,2.6955879653,2.2,440.0,,,7.0,3.54,,,,,277.0,163.0
40356,GLO1,Glomma v/Sarpefossen,2008-08-04 00:00:00,,,14.0,210.0,3.0,,,2.4388653019,2.5,420.0,,,10.0,3.95,,,,,224.0,196.0
40356,GLO1,Glomma v/Sarpefossen,2008-09-08 00:00:00,,,10.0,275.0,5.0,,,2.9950977392,4.2,500.0,,,13.0,4.51,,,,,285.0,215.0
40356,GLO1,Glomma v/Sarpefossen,2008-10-06 00:00:00,,,20.0,600.0,18.0,,,4.1717432796,4.7,925.0,,,36.0,12.7,,,,,620.0,305.0
40356,GLO1,Glomma v/Sarpefossen,2008-11-09 00:00:00,,,18.0,425.0,31.0,,,5.2414210436,5.6,705.0,,,66.0,31.8,,,,,443.0,262.0
40356,GLO1,Glomma v/Sarpefossen,2008-12-08 00:00:00,,,27.0,360.0,7.0,,,4.8991241591,4.4,570.0,,,19.0,5.64,,,,,387.0,183.0
40356,GLO1,Glomma v/Sarpefossen,2009-01-05 00:00:00,,,20.0,415.0,4.0,,,3.9150206162,3.9,595.0,,,8.0,3.44,,,,,435.0,160.0
40356,GLO1,Glomma v/Sarpefossen,2009-02-09 00:00:00,,,43.0,335.0,3.0,,,3.7866592846,3.3,545.0,,,7.0,1.35,,,,,378.0,167.0
40356,GLO1,Glomma v/Sarpefossen,2009-03-09 00:00:00,,,51.0,360.0,4.0,,,3.8508399504,3.0,485.0,,,8.0,1.85,,,,,411.0,74.0
40356,GLO1,Glomma v/Sarpefossen,2009-04-06 00:00:00,,,52.0,515.0,13.0,,,4.8563370486,4.0,745.0,,,26.0,25.7,,,,,567.0,178.0
40356,GLO1,Glomma v/Sarpefossen,2009-05-04 00:00:00,,,27.0,225.0,11.0,,,4.6851886063,6.3,540.0,,,21.0,11.2,,,,,252.0,288.0
40356,GLO1,Glomma v/Sarpefossen,2009-05-16 00:00:00,,,8.0,200.0,5.0,,,3.7224786187,4.4,425.0,,,10.0,4.33,,,,,208.0,217.0
40356,GLO1,Glomma v/Sarpefossen,2009-05-25 00:00:00,,,7.0,225.0,2.0,,,3.0806719603,3.4,395.0,,,9.0,3.81,,,,,232.0,163.0
40356,GLO1,Glomma v/Sarpefossen,2009-06-08 00:00:00,,,5.0,180.0,2.0,,,2.9950977392,3.1,380.0,,,9.0,2.96,,,,,185.0,195.0
40356,GLO1,Glomma v/Sarpefossen,2009-06-18 00:00:00,,,5.0,200.0,3.0,,,2.7597686311,2.7,370.0,,,7.0,2.65,,,,,205.0,165.0
40356,GLO1,Glomma v/Sarpefossen,2009-06-29 00:00:00,,,12.0,190.0,5.0,,,2.6528008547,2.5,360.0,,,21.0,3.22,,,,,202.0,158.0
40356,GLO1,Glomma v/Sarpefossen,2009-07-06 00:00:00,,,14.0,205.0,4.0,,,2.6528008547,2.4,380.0,,,12.0,6.28,,,,,219.0,161.0
40356,GLO1,Glomma v/Sarpefossen,2009-08-10 00:00:00,,,5.0,245.0,5.0,,,3.5513301765,4.6,475.0,,,13.0,4.52,,,,,250.0,225.0
40356,GLO1,Glomma v/Sarpefossen,2009-09-07 00:00:00,,,7.0,290.0,11.0,,,3.893627061,5.1,580.0,,,21.0,8.73,,,,,297.0,283.0
40356,GLO1,Glomma v/Sarpefossen,2009-10-05 00:00:00,,,4.0,255.0,1.0,,,3.1876397367,3.7,425.0,,,8.0,2.1,,,,,259.0,166.0
40356,GLO1,Glomma v/Sarpefossen,2009-11-09 00:00:00,,,15.0,415.0,5.0,,,4.1717432796,4.3,630.0,,,12.0,4.86,,,,,430.0,200.0
40356,GLO1,Glomma v/Sarpefossen,2009-12-07 00:00:00,,,31.0,330.0,17.0,,,5.2414210436,8.0,760.0,,,32.0,16.2,,,,,361.0,399.0
40356,GLO1,Glomma v/Sarpefossen,2010-01-04 00:00:00,,,28.0,380.0,2.0,,,3.7224786187,3.5,535.0,,,5.0,1.19,,,,,408.0,127.0
40356,GLO1,Glomma v/Sarpefossen,2010-02-08 00:00:00,,,37.0,365.0,3.0,,,3.7866592846,3.1,585.0,,,6.0,1.29,,,,,402.0,183.0
40356,GLO1,Glomma v/Sarpefossen,2010-03-08 00:00:00,,,55.0,355.0,2.0,,,3.8294463951,3.0,560.0,,,5.0,1.0,,,,,410.0,150.0
40356,GLO1,Glomma v/Sarpefossen,2010-04-06 00:00:00,,,48.0,625.0,16.0,,,4.6851886063,4.6,900.0,,,31.0,17.4,,,,,673.0,227.0
40356,GLO1,Glomma v/Sarpefossen,2010-05-10 00:00:00,,,28.0,360.0,8.0,,,4.5354337194,6.0,610.0,,,17.0,10.1,,,,,388.0,222.0
40356,GLO1,Glomma v/Sarpefossen,2010-05-18 00:00:00,,,36.0,295.0,5.0,,,4.3642852771,5.8,540.0,,,6.0,6.62,,,,,331.0,209.0
40356,GLO1,Glomma v/Sarpefossen,2010-05-25 00:00:00,,,14.0,175.0,17.0,,,4.3428917218,5.9,510.0,,,26.0,20.9,,,,,189.0,321.0
40356,GLO1,Glomma v/Sarpefossen,2010-05-31 00:00:00,,,10.0,240.0,7.0,,,3.3801817342,4.5,430.0,,,15.0,9.59,,,,,250.0,180.0
40356,GLO1,Glomma v/Sarpefossen,2010-06-07 00:00:00,,,6.0,230.0,3.0,,,3.2518204026,3.7,395.0,,,10.0,4.74,,,,,236.0,159.0
40356,GLO1,Glomma v/Sarpefossen,2010-06-18 00:00:00,,,17.0,335.0,6.0,,,3.1662461814,3.8,550.0,,,13.0,7.0,,,,,352.0,198.0
40356,GLO1,Glomma v/Sarpefossen,2010-07-05 00:00:00,,,40.0,230.0,2.0,,,2.8667364075,3.1,395.0,,,9.0,4.57,,,,,270.0,125.0
40356,GLO1,Glomma v/Sarpefossen,2010-08-09 00:00:00,,,9.0,305.0,6.0,,,3.4871495106,4.0,475.0,,,15.0,7.28,,,,,314.0,161.0
40356,GLO1,Glomma v/Sarpefossen,2010-09-06 00:00:00,,,10.0,285.0,6.0,,,3.7010850634,6.0,475.0,,,15.0,5.14,,,,,295.0,180.0
40356,GLO1,Glomma v/Sarpefossen,2010-10-04 00:00:00,,,15.0,315.0,11.0,,,4.7493692722,6.9,575.0,,,18.0,8.53,,,,,330.0,245.0
40356,GLO1,Glomma v/Sarpefossen,2010-11-08 00:00:00,,,13.0,390.0,7.0,,,4.0861690585,4.7,625.0,,,17.0,7.73,,,,,403.0,222.0
40356,GLO1,Glomma v/Sarpefossen,2010-12-06 00:00:00,,,16.0,375.0,4.0,,,3.9150206162,4.1,565.0,,,10.0,2.58,,,,,391.0,174.0
40356,GLO1,Glomma v/Sarpefossen,2011-01-03 00:00:00,,,30.0,370.0,2.0,,,3.5727237318,3.0,585.0,,,5.0,0.85,,,,,400.0,185.0
40356,GLO1,Glomma v/Sarpefossen,2011-02-07 00:00:00,,,41.0,395.0,4.0,,,3.6796915082,2.8,625.0,,,7.0,1.3,,,,,436.0,189.0
40356,GLO1,Glomma v/Sarpefossen,2011-03-07 00:00:00,,,45.0,385.0,2.0,,,3.8294463951,2.8,565.0,,,6.0,1.69,,,,,430.0,135.0
40356,GLO1,Glomma v/Sarpefossen,2011-04-04 00:00:00,,,110.0,580.0,33.0,,,6.7603634685,4.8,990.0,,,57.0,34.9,,,,,690.0,300.0
40356,GLO1,Glomma v/Sarpefossen,2011-05-09 00:00:00,,,8.0,230.0,4.0,,,3.3801817342,5.0,505.0,,,17.0,4.3,,,,,238.0,267.0
40356,GLO1,Glomma v/Sarpefossen,2011-05-18 00:00:00,,,6.0,225.0,3.0,,,2.8881299628,3.8,465.0,,,14.0,3.5,,,,,231.0,234.0
40356,GLO1,Glomma v/Sarpefossen,2011-05-28 00:00:00,,,20.0,220.0,4.0,,,3.059278405,3.5,495.0,,,13.0,2.15,,,,,240.0,255.0
40356,GLO1,Glomma v/Sarpefossen,2011-06-06 00:00:00,,,6.0,225.0,2.0,,,3.0378848498,3.6,490.0,,,11.0,2.4,,,,,231.0,259.0
40356,GLO1,Glomma v/Sarpefossen,2011-06-16 00:00:00,,,14.0,310.0,22.0,,,4.1075626138,5.5,580.0,,,28.0,33.5,,,,,324.0,256.0
40356,GLO1,Glomma v/Sarpefossen,2011-06-26 00:00:00,,,12.0,255.0,10.0,,,3.2518204026,4.52,495.0,,,20.0,8.64,,,,,267.0,228.0
40356,GLO1,Glomma v/Sarpefossen,2011-07-04 00:00:00,,,52.0,404.0,4.0,,,3.2946075131,4.16,650.0,,,16.0,7.36,,,,,456.0,194.0
40356,GLO1,Glomma v/Sarpefossen,2011-08-08 00:00:00,,,15.0,205.0,5.0,,,2.823949297,3.8,415.0,,,10.0,5.16,,,,,220.0,195.0
40356,GLO1,Glomma v/Sarpefossen,2011-09-12 00:00:00,,,12.0,320.0,36.0,,,5.2414210436,7.4,665.0,,,62.0,38.3,,,,,332.0,333.0
40356,GLO1,Glomma v/Sarpefossen,2011-10-03 00:00:00,,,12.0,265.0,4.0,,,3.6369043976,5.2,515.0,,,12.0,4.58,,,,,277.0,238.0
40356,GLO1,Glomma v/Sarpefossen,2011-11-07 00:00:00,,,8.0,360.0,7.0,,,4.278711056,4.9,580.0,,,13.0,5.51,,,,,368.0,212.0
40356,GLO1,Glomma v/Sarpefossen,2011-12-05 00:00:00,,,11.0,570.0,36.0,,,7.102660353,5.8,830.0,,,52.0,46.8,,,,,581.0,249.0
40356,GLO1,Glomma v/Sarpefossen,2012-01-09 00:00:00,,,19.0,480.0,9.0,,,4.4070723877,5.2,725.0,,,20.0,10.8,,,,,499.0,226.0
40356,GLO1,Glomma v/Sarpefossen,2012-02-06 00:00:00,,,23.0,370.0,3.0,,,3.8508399504,3.5,545.0,,,3.0,1.18,,,,,393.0,152.0
40356,GLO1,Glomma v/Sarpefossen,2012-03-05 00:00:00,,,17.0,395.0,6.0,,,4.2573175007,3.7,600.0,,,8.0,3.22,,,,,412.0,188.0
40356,GLO1,Glomma v/Sarpefossen,2012-04-09 00:00:00,,,17.0,370.0,5.0,,,4.428465943,4.3,1190.0,,,14.0,5.08,,,,,387.0,803.0
40356,GLO1,Glomma v/Sarpefossen,2012-05-06 00:00:00,,,12.0,280.0,7.0,,,4.0433819479,5.0,525.0,,,15.0,5.65,,,,,292.0,233.0
40356,GLO1,Glomma v/Sarpefossen,2012-05-14 00:00:00,,,17.0,475.0,15.0,,,4.0005948374,4.8,745.0,,,25.0,19.6,,,,,492.0,253.0
40356,GLO1,Glomma v/Sarpefossen,2012-05-25 00:00:00,,,13.0,205.0,4.0,,,3.8722335057,4.5,405.0,,,10.0,5.29,,,,,218.0,187.0
40356,GLO1,Glomma v/Sarpefossen,2012-06-04 00:00:00,,,7.0,155.0,8.0,,,2.8025557417,3.1,335.0,,,31.0,6.6,,,,,162.0,173.0
40356,GLO1,Glomma v/Sarpefossen,2012-06-14 00:00:00,,,7.0,230.0,1.0,,,2.9950977392,2.7,405.0,,,8.0,2.85,,,,,237.0,168.0
40356,GLO1,Glomma v/Sarpefossen,2012-06-29 00:00:00,,,12.0,280.0,6.0,,,3.209033292,3.0,495.0,,,13.0,5.3,,,,,292.0,203.0
40356,GLO1,Glomma v/Sarpefossen,2012-07-09 00:00:00,,,9.0,305.0,5.0,,,2.9523106286,2.8,510.0,,,12.0,4.58,,,,,314.0,196.0
40356,GLO1,Glomma v/Sarpefossen,2012-08-06 00:00:00,,,13.0,265.0,10.0,,,3.6155108423,5.2,510.0,,,20.0,11.4,,,,,278.0,232.0
40356,GLO1,Glomma v/Sarpefossen,2012-09-10 00:00:00,,,8.0,205.0,3.0,,,3.2518204026,4.5,475.0,,,8.0,2.37,,,,,213.0,262.0
40356,GLO1,Glomma v/Sarpefossen,2012-10-08 00:00:00,,,16.0,295.0,13.0,,,4.5996143852,5.2,625.0,,,22.0,9.83,,,,,311.0,314.0
40356,GLO1,Glomma v/Sarpefossen,2012-11-05 00:00:00,,,17.0,300.0,20.0,,,5.198633933,7.1,605.0,,,35.0,19.5,,,,,317.0,288.0
40356,GLO1,Glomma v/Sarpefossen,2012-12-10 00:00:00,,,18.0,305.0,7.0,,,4.5996143852,5.4,565.0,,,14.0,2.75,,,,,323.0,242.0
40356,GLO1,Glomma v/Sarpefossen,2013-01-07 15:40:00,3.9,,25.0,360.0,6.0,,,4.1075626138,4.1,550.0,,,11.0,2.44,,,,0.19999999999999973,385.0,165.0
40356,GLO1,Glomma v/Sarpefossen,2013-02-04 00:00:00,3.3,,,,,,,,,,,,,,,,,,,
40356,GLO1,Glomma v/Sarpefossen,2013-02-04 16:00:00,,,33.0,380.0,3.0,,,4.5996143852,3.3,555.0,,,7.0,1.83,,,,,413.0,142.0
40356,GLO1,Glomma v/Sarpefossen,2013-03-11 14:45:00,2.8,,46.0,370.0,4.0,,,3.8508399504,2.9,555.0,,,13.0,1.6,,,,0.10000000000000009,416.0,139.0
40356,GLO1,Glomma v/Sarpefossen,2013-04-08 09:00:00,2.7,,,,,,,,,,,,,,,,,,,
40356,GLO1,Glomma v/Sarpefossen,2013-04-08 17:00:00,,,66.0,400.0,11.0,,,3.8080528398,2.8,645.0,,,15.0,9.91,,,,,466.0,179.0
40356,GLO1,Glomma v/Sarpefossen,2013-05-06 00:00:00,5.1,,,,,,,,,,,,,,,,,,,
40356,GLO1,Glomma v/Sarpefossen,2013-05-06 13:30:00,,,66.0,415.0,24.0,,,5.1558468225,5.3,725.0,,,46.0,23.4,,,,,481.0,244.0
40356,GLO1,Glomma v/Sarpefossen,2013-05-16 00:00:00,5.0,,,,,,,,,,,,,,,,,,,
40356,GLO1,Glomma v/Sarpefossen,2013-05-16 15:45:00,,,19.0,285.0,12.0,,,4.3428917218,5.0,530.0,,,18.0,11.5,,,,,304.0,226.0
40356,GLO1,Glomma v/Sarpefossen,2013-05-24 00:00:00,4.2,,,,,,,,,,,,,,,,,,,
40356,GLO1,Glomma v/Sarpefossen,2013-05-24 10:30:00,,,19.0,350.0,22.0,,,4.4498594982,4.5,605.0,,,32.0,10.8,,,,,369.0,236.0
40356,GLO1,Glomma v/Sarpefossen,2013-05-27 14:50:00,,,29.0,380.0,37.0,,,4.5354337194,5.2,620.0,,,52.0,43.9,,,,,409.0,211.0
40356,GLO1,Glomma v/Sarpefossen,2013-05-30 14:15:00,,,24.0,305.0,23.0,,,4.1075626138,5.0,545.0,,,33.0,30.3,,,,,329.0,216.0
40356,GLO1,Glomma v/Sarpefossen,2013-06-10 00:00:00,3.3,,,,,,,,,,,,,,,,,,,
40356,GLO1,Glomma v/Sarpefossen,2013-06-10 14:00:00,,,14.0,330.0,10.0,,,3.5085430659,3.5,530.0,,,16.0,8.34,,,,,344.0,186.0
40356,GLO1,Glomma v/Sarpefossen,2013-06-17 12:15:00,,,17.0,310.0,5.0,,,3.209033292,3.5,515.0,,,14.0,6.3,,,,,327.0,188.0
40356,GLO1,Glomma v/Sarpefossen,2013-06-24 11:20:00,,,15.0,410.0,9.0,,,3.2946075131,3.5,625.0,,,15.0,9.31,,,,,425.0,200.0
40356,GLO1,Glomma v/Sarpefossen,2013-07-09 00:00:00,3.5,,,,,,,,,,,,,,,,,,,
40356,GLO1,Glomma v/Sarpefossen,2013-07-09 13:15:00,,,5.0,325.0,5.0,,,3.1876397367,3.6,520.0,,,11.0,4.98,,,,,330.0,190.0
40356,GLO1,Glomma v/Sarpefossen,2013-08-07 17:30:00,2.5,,21.0,250.0,4.0,,,2.5886201889,2.6,450.0,,,9.0,4.73,,,,0.10000000000000009,271.0,179.0
40356,GLO1,Glomma v/Sarpefossen,2013-09-02 00:00:00,3.6,,,,,,,,,,,,,,,,,,,
40356,GLO1,Glomma v/Sarpefossen,2013-09-02 14:30:00,,,18.0,175.0,3.0,,,2.3105039702,3.8,380.0,,,11.0,3.27,,,,,193.0,187.0
40356,GLO1,Glomma v/Sarpefossen,2013-10-07 00:00:00,3.1,,,,,,,,,,,,,,,,,,,
40356,GLO1,Glomma v/Sarpefossen,2013-10-07 14:30:00,,,6.0,270.0,2.0,,,2.524439523,3.2,470.0,,,6.0,1.8,,,,,276.0,194.0
40356,GLO1,Glomma v/Sarpefossen,2013-11-04 14:30:00,4.3,,10.0,460.0,19.0,,,4.9846983802,4.4,695.0,,,32.0,18.9,,,,0.10000000000000053,470.0,225.0
40356,GLO1,Glomma v/Sarpefossen,2013-12-09 14:30:00,3.8,,6.0,380.0,7.0,,,4.2145303902,4.0,550.0,,,17.0,11.2,,,,0.20000000000000018,386.0,164.0
40356,GLO1,Glomma v/Sarpefossen,2014-01-06 14:30:00,,,10.0,450.0,30.0,,,5.5837179281,5.2,710.0,,,44.0,28.1,,,,,460.0,250.0
40356,GLO1,Glomma v/Sarpefossen,2014-02-10 11:15:00,,,27.0,485.0,18.0,,,4.7707628274,4.4,775.0,,,22.0,15.1,,,,,512.0,263.0
40356,GLO1,Glomma v/Sarpefossen,2014-03-10 11:00:00,,,25.0,485.0,24.0,,,5.1772403778,5.0,755.0,,,32.0,21.6,,,,,510.0,245.0
40356,GLO1,Glomma v/Sarpefossen,2014-04-07 14:15:00,,,24.0,345.0,6.0,,,4.6851886063,4.5,575.0,,,7.0,4.54,,,,,369.0,206.0
40356,GLO1,Glomma v/Sarpefossen,2014-05-05 15:30:00,,,11.0,220.0,6.0,,,3.8294463951,4.7,440.0,,,11.0,5.99,,,,,231.0,209.0
40356,GLO1,Glomma v/Sarpefossen,2014-05-19 16:10:00,,,15.0,340.0,4.0,,,3.4657559554,4.2,535.0,,,8.0,3.36,,,,,355.0,180.0
40356,GLO1,Glomma v/Sarpefossen,2014-05-30 14:20:00,,,15.0,205.0,17.0,,,3.1020655156,4.0,405.0,,,24.0,17.4,,,,,220.0,185.0
40356,GLO1,Glomma v/Sarpefossen,2014-06-04 17:30:00,,,15.0,245.0,23.0,,,3.2732139578,3.9,535.0,,,39.0,9.59,,,,,260.0,275.0
40356,GLO1,Glomma v/Sarpefossen,2014-06-12 17:30:00,,,10.0,285.0,5.0,,,2.9095235181,3.0,400.0,,,10.0,4.76,,,,,295.0,105.0
