sample_date,station_id,station_code,station_name,Farge_mg Pt/l,DIN_mg/l,PO4-P_µg/l,SiO2_mg/l,TOC_mg/l,TOTN_µg/l,TOTP/F_µg/l P,TOTP_P_µg/l P,TSM_mg/l
2004-06-06,40352,DRA1,Drammenselva v/Krokstadelva,,204.0,2.0,2.524439523,3.2,390.0,,,2.88
2004-06-20,40352,DRA1,Drammenselva v/Krokstadelva,,198.0,1.0,2.3532910808,3.0,375.0,,,1.39
2004-06-27,40352,DRA1,Drammenselva v/Krokstadelva,,214.0,2.0,2.5672266336,3.5,400.0,,,1.35
2004-07-04,40352,DRA1,Drammenselva v/Krokstadelva,,227.0,1.0,2.4388653019,3.1,370.0,,,4.61
2004-08-05,40352,DRA1,Drammenselva v/Krokstadelva,,189.0,2.0,2.1286587504,3.7,395.0,,,1.46
2004-09-09,40352,DRA1,Drammenselva v/Krokstadelva,,174.0,2.0,2.3318975255,3.7,360.0,,,1.66
2004-10-10,40352,DRA1,Drammenselva v/Krokstadelva,,294.0,1.0,2.6955879653,3.9,475.0,,,1.28
2004-11-04,40352,DRA1,Drammenselva v/Krokstadelva,,305.0,1.0,2.823949297,3.6,445.0,,,1.59
2004-12-08,40352,DRA1,Drammenselva v/Krokstadelva,,321.0,1.0,2.823949297,3.4,465.0,,,1.2
2005-01-07,40352,DRA1,Drammenselva v/Krokstadelva,,248.0,1.0,2.5672266336,2.7,360.0,,,0.65
2005-02-02,40352,DRA1,Drammenselva v/Krokstadelva,,284.0,1.0,2.6314072994,2.5,405.0,,,1.04
2005-03-02,40352,DRA1,Drammenselva v/Krokstadelva,,243.0,1.0,2.4388653019,2.2,355.0,,,0.75
2005-04-06,40352,DRA1,Drammenselva v/Krokstadelva,,307.0,2.0,2.6100137442,2.6,460.0,,,2.77
2005-05-04,40352,DRA1,Drammenselva v/Krokstadelva,,247.0,1.0,2.4602588572,2.9,395.0,,,1.3
2005-05-13,40352,DRA1,Drammenselva v/Krokstadelva,,207.0,1.0,2.2677168597,2.8,360.0,,,1.3
2005-05-24,40352,DRA1,Drammenselva v/Krokstadelva,,261.0,2.0,2.7597686311,3.4,420.0,,,1.7
2005-06-08,40352,DRA1,Drammenselva v/Krokstadelva,,198.0,1.0,2.4816524125,3.5,340.0,,,1.42
2005-06-14,40352,DRA1,Drammenselva v/Krokstadelva,,276.0,6.0,2.9309170734,3.6,460.0,,,4.86
2005-06-21,40352,DRA1,Drammenselva v/Krokstadelva,,198.0,1.0,2.524439523,4.0,395.0,,,1.63
2005-07-05,40352,DRA1,Drammenselva v/Krokstadelva,,165.0,1.0,2.3960781914,3.3,320.0,,,1.16
2005-08-10,40352,DRA1,Drammenselva v/Krokstadelva,,148.0,1.0,2.2249297491,3.3,330.0,,,0.84
2005-09-01,40352,DRA1,Drammenselva v/Krokstadelva,,185.0,1.0,2.2035361938,3.1,325.0,,,1.17
2005-10-05,40352,DRA1,Drammenselva v/Krokstadelva,,195.0,1.0,2.3105039702,2.9,350.0,,,0.97
2005-11-02,40352,DRA1,Drammenselva v/Krokstadelva,,525.0,2.0,3.2304268473,3.9,660.0,,,2.34
2005-12-06,40352,DRA1,Drammenselva v/Krokstadelva,,305.0,1.0,2.7597686311,2.9,475.0,,,0.65
2006-01-04,40352,DRA1,Drammenselva v/Krokstadelva,,303.0,1.0,2.67419441,2.8,400.0,,,0.69
2006-02-08,40352,DRA1,Drammenselva v/Krokstadelva,,313.0,1.0,2.6314072994,2.7,435.0,,,0.79
2006-03-09,40352,DRA1,Drammenselva v/Krokstadelva,,337.0,1.0,2.5886201889,2.4,430.0,,,1.01
2006-04-04,40352,DRA1,Drammenselva v/Krokstadelva,,618.0,2.0,2.6528008547,2.6,770.0,,,1.06
2006-05-03,40352,DRA1,Drammenselva v/Krokstadelva,,615.0,3.0,4.0861690585,4.5,825.0,,,6.81
2006-05-22,40352,DRA1,Drammenselva v/Krokstadelva,,554.0,2.0,2.9950977392,3.8,790.0,,,3.06
2006-05-31,40352,DRA1,Drammenselva v/Krokstadelva,,299.0,2.0,2.823949297,3.6,510.0,,,1.78
2006-06-06,40352,DRA1,Drammenselva v/Krokstadelva,,240.0,1.0,2.7169815206,3.4,395.0,,,1.25
2006-06-21,40352,DRA1,Drammenselva v/Krokstadelva,,220.0,1.0,2.5030459678,3.4,410.0,,,1.06
2006-06-28,40352,DRA1,Drammenselva v/Krokstadelva,,209.0,2.0,2.4816524125,3.4,375.0,,,1.24
2006-07-05,40352,DRA1,Drammenselva v/Krokstadelva,,210.0,9.0,2.4602588572,3.7,415.0,,,11.8
2006-08-09,40352,DRA1,Drammenselva v/Krokstadelva,,143.0,1.0,1.9553709526,3.3,285.0,,,1.34
2006-09-06,40352,DRA1,Drammenselva v/Krokstadelva,,242.0,2.0,2.5672266336,4.7,460.0,,,2.55
2006-10-03,40352,DRA1,Drammenselva v/Krokstadelva,,404.0,2.0,2.7169815206,3.8,635.0,,,2.17
2006-11-08,40352,DRA1,Drammenselva v/Krokstadelva,,296.0,1.0,2.9523106286,3.8,490.0,,,1.17
2006-12-07,40352,DRA1,Drammenselva v/Krokstadelva,,317.0,2.0,3.1448526262,3.6,525.0,,,1.33
2007-01-03,40352,DRA1,Drammenselva v/Krokstadelva,,291.0,2.0,3.1876397367,3.4,460.0,,,1.64
2007-02-07,40352,DRA1,Drammenselva v/Krokstadelva,,292.0,1.0,2.8667364075,2.7,425.0,,,1.2
2007-03-07,40352,DRA1,Drammenselva v/Krokstadelva,,526.0,8.0,3.1020655156,2.6,700.0,,,7.14
2007-04-04,40352,DRA1,Drammenselva v/Krokstadelva,,340.0,2.0,2.9950977392,3.0,465.0,,,1.16
2007-05-05,40352,DRA1,Drammenselva v/Krokstadelva,,226.0,1.0,2.7597686311,3.0,370.0,,,2.99
2007-05-16,40352,DRA1,Drammenselva v/Krokstadelva,,266.0,1.0,2.7383750758,3.1,395.0,,,1.36
2007-05-29,40352,DRA1,Drammenselva v/Krokstadelva,,369.0,3.0,3.3801817342,3.9,655.0,,,7.05
2007-06-06,40352,DRA1,Drammenselva v/Krokstadelva,,342.0,3.0,3.0378848498,3.7,465.0,,,2.14
2007-06-18,40352,DRA1,Drammenselva v/Krokstadelva,,207.0,2.0,2.6955879653,3.3,365.0,,,2.19
2007-06-25,40352,DRA1,Drammenselva v/Krokstadelva,,372.0,4.0,3.1020655156,5.1,580.0,,,4.55
2007-07-04,40352,DRA1,Drammenselva v/Krokstadelva,,533.0,32.0,4.0861690585,6.9,840.0,,,38.5
2007-07-06,40352,DRA1,Drammenselva v/Krokstadelva,,205.0,13.0,3.059278405,5.4,405.0,,,15.0
2007-07-11,40352,DRA1,Drammenselva v/Krokstadelva,,239.0,14.0,3.6369043976,5.0,460.0,,,21.2
2007-08-08,40352,DRA1,Drammenselva v/Krokstadelva,,207.0,2.0,2.67419441,3.8,375.0,,,1.52
2007-09-05,40352,DRA1,Drammenselva v/Krokstadelva,,237.0,1.0,2.7383750758,3.7,400.0,,,1.36
2007-10-02,40352,DRA1,Drammenselva v/Krokstadelva,,365.0,3.0,3.2304268473,4.2,570.0,,,2.77
2007-11-08,40352,DRA1,Drammenselva v/Krokstadelva,,202.0,4.0,2.7597686311,3.2,345.0,,,3.97
2007-12-04,40352,DRA1,Drammenselva v/Krokstadelva,,452.0,4.0,3.358788179,3.3,700.0,,,2.77
2008-01-09,40352,DRA1,Drammenselva v/Krokstadelva,,260.0,1.0,2.6955879653,2.6,375.0,,,1.13
2008-02-07,40352,DRA1,Drammenselva v/Krokstadelva,,380.0,4.0,3.059278405,2.8,495.0,,,2.47
2008-03-05,40352,DRA1,Drammenselva v/Krokstadelva,,341.0,2.0,2.9737041839,2.7,495.0,,,1.27
2008-04-08,40352,DRA1,Drammenselva v/Krokstadelva,,642.0,9.0,4.2145303902,3.8,810.0,,,11.2
2008-05-07,40352,DRA1,Drammenselva v/Krokstadelva,,239.0,3.0,2.8881299628,3.4,380.0,,,4.05
2008-05-16,40352,DRA1,Drammenselva v/Krokstadelva,,245.0,2.0,2.67419441,3.0,365.0,,,3.41
2008-05-27,40352,DRA1,Drammenselva v/Krokstadelva,,274.0,2.0,2.7811621864,3.3,395.0,,,1.75
2008-06-04,40352,DRA1,Drammenselva v/Krokstadelva,,238.0,1.0,2.823949297,3.6,515.0,,,2.52
2008-06-12,40352,DRA1,Drammenselva v/Krokstadelva,,262.0,1.0,2.8025557417,3.5,390.0,,,1.48
2008-06-25,40352,DRA1,Drammenselva v/Krokstadelva,,181.0,1.0,2.5458330783,3.2,355.0,,,1.47
2008-07-02,40352,DRA1,Drammenselva v/Krokstadelva,,195.0,1.7,2.6100137442,2.8,365.0,,,2.64
2008-08-06,40352,DRA1,Drammenselva v/Krokstadelva,,152.0,1.0,2.2035361938,3.3,285.0,,,1.25
2008-09-02,40352,DRA1,Drammenselva v/Krokstadelva,,168.0,1.0,2.289110415,3.2,330.0,,,1.14
2008-10-08,40352,DRA1,Drammenselva v/Krokstadelva,,262.0,1.0,2.8453428522,3.8,425.0,,,1.25
2008-11-05,40352,DRA1,Drammenselva v/Krokstadelva,,258.0,1.0,2.8453428522,3.1,410.0,,,0.87
2008-12-04,40352,DRA1,Drammenselva v/Krokstadelva,,280.0,1.0,2.9523106286,3.1,410.0,,,0.88
2009-01-08,40352,DRA1,Drammenselva v/Krokstadelva,,253.0,2.0,2.8667364075,2.8,435.0,,,0.77
2009-02-04,40352,DRA1,Drammenselva v/Krokstadelva,,237.0,1.0,2.7169815206,2.6,410.0,,,0.48
2009-03-04,40352,DRA1,Drammenselva v/Krokstadelva,,298.0,1.0,2.7597686311,2.6,440.0,,,0.8
2009-04-01,40352,DRA1,Drammenselva v/Krokstadelva,,288.0,2.0,2.8667364075,2.6,465.0,,,3.3
2009-05-06,40352,DRA1,Drammenselva v/Krokstadelva,,244.0,2.0,2.823949297,3.2,400.0,,,1.9
2009-05-18,40352,DRA1,Drammenselva v/Krokstadelva,,250.0,2.0,2.6955879653,3.1,405.0,,,1.4
2009-05-27,40352,DRA1,Drammenselva v/Krokstadelva,,261.0,2.0,2.7597686311,3.3,420.0,,,2.46
2009-06-04,40352,DRA1,Drammenselva v/Krokstadelva,,190.0,1.0,2.5886201889,3.3,400.0,,,1.56
2009-06-16,40352,DRA1,Drammenselva v/Krokstadelva,,160.0,3.0,2.5030459678,3.4,365.0,,,1.62
2009-06-23,40352,DRA1,Drammenselva v/Krokstadelva,,173.0,2.0,2.4388653019,3.3,360.0,,,1.53
2009-07-08,40352,DRA1,Drammenselva v/Krokstadelva,,122.0,1.0,2.3532910808,3.1,295.0,,,1.44
2009-08-05,40352,DRA1,Drammenselva v/Krokstadelva,,195.0,2.0,2.7383750758,4.5,395.0,,,3.81
2009-09-07,40352,DRA1,Drammenselva v/Krokstadelva,,209.0,4.0,2.823949297,4.2,410.0,,,1.39
2009-10-07,40352,DRA1,Drammenselva v/Krokstadelva,,197.0,1.0,2.7169815206,3.6,360.0,,,1.25
2009-11-04,40352,DRA1,Drammenselva v/Krokstadelva,,485.0,5.0,3.7224786187,4.3,730.0,,,4.56
2009-12-02,40352,DRA1,Drammenselva v/Krokstadelva,,252.0,2.0,3.2304268473,3.6,510.0,,,1.22
2010-01-07,40352,DRA1,Drammenselva v/Krokstadelva,,284.0,1.0,2.9950977392,3.0,405.0,,,0.86
2010-02-03,40352,DRA1,Drammenselva v/Krokstadelva,,267.0,1.0,2.7597686311,2.5,380.0,,,0.53
2010-03-03,40352,DRA1,Drammenselva v/Krokstadelva,,288.0,1.0,2.8025557417,2.5,410.0,,,0.66
2010-04-06,40352,DRA1,Drammenselva v/Krokstadelva,,564.0,4.0,3.5727237318,3.3,705.0,,,3.4
2010-05-07,40352,DRA1,Drammenselva v/Krokstadelva,,273.0,1.0,2.9523106286,3.6,435.0,,,2.46
2010-05-14,40352,DRA1,Drammenselva v/Krokstadelva,,237.0,1.0,2.9309170734,3.3,415.0,,,1.6
2010-05-20,40352,DRA1,Drammenselva v/Krokstadelva,,187.0,4.0,2.9095235181,3.3,350.0,,,4.47
2010-06-08,40352,DRA1,Drammenselva v/Krokstadelva,,190.0,1.0,2.8025557417,3.5,380.0,,,1.33
2010-06-15,40352,DRA1,Drammenselva v/Krokstadelva,,214.0,1.0,2.7169815206,3.6,345.0,,,1.95
2010-06-26,40352,DRA1,Drammenselva v/Krokstadelva,,185.0,3.0,2.6314072994,3.6,390.0,,,1.55
2010-07-07,40352,DRA1,Drammenselva v/Krokstadelva,,147.0,1.0,2.3960781914,3.3,315.0,,,1.22
2010-08-04,40352,DRA1,Drammenselva v/Krokstadelva,,200.0,1.0,2.524439523,3.4,340.0,,,1.48
2010-09-08,40352,DRA1,Drammenselva v/Krokstadelva,,227.0,1.0,2.7811621864,4.1,365.0,,,1.54
2010-10-06,40352,DRA1,Drammenselva v/Krokstadelva,,195.0,4.0,3.0164912945,4.6,380.0,,,3.65
2010-11-03,40352,DRA1,Drammenselva v/Krokstadelva,,269.0,1.0,3.1234590709,3.8,450.0,,,0.99
2010-12-07,40352,DRA1,Drammenselva v/Krokstadelva,,280.0,1.0,3.1234590709,3.5,445.0,,,0.7
2011-01-04,40352,DRA1,Drammenselva v/Krokstadelva,,350.0,2.0,3.3801817342,3.7,575.0,,,1.16
2011-02-08,40352,DRA1,Drammenselva v/Krokstadelva,,286.0,2.0,2.7383750758,2.7,470.0,,,0.76
2011-03-08,40352,DRA1,Drammenselva v/Krokstadelva,,287.0,2.0,2.7811621864,3.0,445.0,,,0.91
2011-04-05,40352,DRA1,Drammenselva v/Krokstadelva,,838.0,15.0,5.3911759306,4.1,1100.0,,,19.0
2011-05-03,40352,DRA1,Drammenselva v/Krokstadelva,,252.0,2.0,2.5672266336,3.4,440.0,,,1.66
2011-05-12,40352,DRA1,Drammenselva v/Krokstadelva,,211.0,1.0,2.3318975255,2.9,350.0,,,1.07
2011-05-26,40352,DRA1,Drammenselva v/Krokstadelva,,220.0,1.0,2.4388653019,2.9,420.0,,,1.56
2011-06-07,40352,DRA1,Drammenselva v/Krokstadelva,,261.0,2.0,2.6314072994,3.4,430.0,,,3.24
2011-06-14,40352,DRA1,Drammenselva v/Krokstadelva,,251.0,1.0,2.7811621864,4.0,435.0,,,3.92
2011-06-25,40352,DRA1,Drammenselva v/Krokstadelva,,327.0,7.0,3.594117287,5.01,555.0,,,7.25
2011-07-05,40352,DRA1,Drammenselva v/Krokstadelva,,184.0,2.0,2.9095235181,4.42,425.0,,,1.13
2011-08-09,40352,DRA1,Drammenselva v/Krokstadelva,,205.0,2.0,2.7383750758,4.3,395.0,,,1.41
2011-09-06,40352,DRA1,Drammenselva v/Krokstadelva,,231.0,3.0,3.2304268473,5.2,430.0,,,3.53
2011-10-04,40352,DRA1,Drammenselva v/Krokstadelva,,245.0,3.0,3.0378848498,4.2,460.0,,,1.34
2011-11-08,40352,DRA1,Drammenselva v/Krokstadelva,,246.0,1.0,3.1662461814,4.2,435.0,,,0.94
2011-12-06,40352,DRA1,Drammenselva v/Krokstadelva,,281.0,1.0,3.0806719603,3.1,430.0,,,0.86
2012-01-03,40352,DRA1,Drammenselva v/Krokstadelva,,297.0,1.0,3.1662461814,3.1,445.0,,,0.71
2012-02-02,40352,DRA1,Drammenselva v/Krokstadelva,,259.0,2.0,2.8667364075,2.6,405.0,,,0.89
2012-03-06,40352,DRA1,Drammenselva v/Krokstadelva,,260.0,1.0,2.8667364075,2.7,395.0,,,0.69
2012-04-10,40352,DRA1,Drammenselva v/Krokstadelva,,244.0,1.0,2.6955879653,2.8,390.0,,,1.22
2012-05-08,40352,DRA1,Drammenselva v/Krokstadelva,,240.0,1.0,2.8453428522,3.5,430.0,,,1.03
2012-05-15,40352,DRA1,Drammenselva v/Krokstadelva,,250.0,2.0,2.7597686311,3.3,410.0,,,2.12
2012-05-24,40352,DRA1,Drammenselva v/Krokstadelva,,204.0,2.0,2.6528008547,2.9,360.0,,,1.91
2012-06-05,40352,DRA1,Drammenselva v/Krokstadelva,,200.0,2.0,2.7597686311,3.2,370.0,,,0.94
2012-06-15,40352,DRA1,Drammenselva v/Krokstadelva,,162.0,1.0,2.7597686311,3.1,335.0,,,2.62
2012-06-25,40352,DRA1,Drammenselva v/Krokstadelva,,187.0,1.0,2.67419441,3.1,350.0,,,1.23
2012-07-03,40352,DRA1,Drammenselva v/Krokstadelva,,182.0,3.0,2.6314072994,3.2,350.0,,,0.94
2012-08-07,40352,DRA1,Drammenselva v/Krokstadelva,,470.0,226.0,6.1613439206,10.6,1130.0,,,
2012-09-11,40352,DRA1,Drammenselva v/Krokstadelva,,202.0,1.0,2.67419441,3.3,425.0,,,0.9
2012-10-09,40352,DRA1,Drammenselva v/Krokstadelva,,211.0,2.0,2.9737041839,3.3,405.0,,,1.2
2012-11-06,40352,DRA1,Drammenselva v/Krokstadelva,,329.0,3.0,3.4657559554,4.1,530.0,,,2.9
2012-12-04,40352,DRA1,Drammenselva v/Krokstadelva,,270.0,2.0,3.1448526262,3.2,450.0,,,2.06
2013-01-08,40352,DRA1,Drammenselva v/Krokstadelva,,257.0,1.0,2.9950977392,2.9,395.0,,,0.58
2013-02-05,40352,DRA1,Drammenselva v/Krokstadelva,,,0.0,,,,,,
2013-02-05,40352,DRA1,Drammenselva v/Krokstadelva,,264.0,1.0,2.9309170734,2.6,395.0,,,0.57
2013-03-05,40352,DRA1,Drammenselva v/Krokstadelva,,251.0,1.0,2.8453428522,2.4,390.0,,,1.12
2013-04-04,40352,DRA1,Drammenselva v/Krokstadelva,,,0.0,,,,,,
2013-04-04,40352,DRA1,Drammenselva v/Krokstadelva,,288.0,2.0,2.7811621864,2.8,440.0,,,1.37
2013-05-07,40352,DRA1,Drammenselva v/Krokstadelva,,,0.0,,,,,,
2013-05-07,40352,DRA1,Drammenselva v/Krokstadelva,,319.0,3.0,3.2946075131,3.3,480.0,,,2.83
2013-05-16,40352,DRA1,Drammenselva v/Krokstadelva,,,0.0,,,,,,
2013-05-16,40352,DRA1,Drammenselva v/Krokstadelva,,956.0,19.0,3.893627061,3.6,1180.0,,,25.2
2013-05-23,40352,DRA1,Drammenselva v/Krokstadelva,,,0.0,,,,,,
2013-05-23,40352,DRA1,Drammenselva v/Krokstadelva,,861.0,26.0,5.2414210436,4.3,1110.0,,,29.2
2013-05-27,40352,DRA1,Drammenselva v/Krokstadelva,,348.0,7.0,3.0378848498,3.5,490.0,,,6.67
2013-05-28,40352,DRA1,Drammenselva v/Krokstadelva,,324.0,7.0,3.1662461814,3.7,490.0,,,8.14
2013-06-04,40352,DRA1,Drammenselva v/Krokstadelva,,252.0,4.0,2.9523106286,3.8,440.0,,,4.09
2013-06-13,40352,DRA1,Drammenselva v/Krokstadelva,,,0.0,,,,,,
2013-06-13,40352,DRA1,Drammenselva v/Krokstadelva,,268.0,2.0,2.8025557417,3.6,430.0,,,2.46
2013-06-23,40352,DRA1,Drammenselva v/Krokstadelva,,240.0,8.0,2.8881299628,4.1,460.0,,,2.37
2013-07-03,40352,DRA1,Drammenselva v/Krokstadelva,,,0.0,,,,,,
2013-07-03,40352,DRA1,Drammenselva v/Krokstadelva,,273.0,4.0,2.9095235181,4.3,450.0,,,3.22
2013-08-06,40352,DRA1,Drammenselva v/Krokstadelva,,199.0,2.0,2.3532910808,3.6,380.0,,,0.92
2013-09-10,40352,DRA1,Drammenselva v/Krokstadelva,,,0.0,,,,,,
2013-09-10,40352,DRA1,Drammenselva v/Krokstadelva,,192.0,1.0,2.1821426386,3.5,365.0,,,0.46
2013-10-08,40352,DRA1,Drammenselva v/Krokstadelva,,,0.0,,,,,,
2013-10-08,40352,DRA1,Drammenselva v/Krokstadelva,,182.0,1.0,2.2463233044,3.3,375.0,,,1.02
2013-11-05,40352,DRA1,Drammenselva v/Krokstadelva,,369.0,4.0,3.3160010684,4.5,565.0,,,4.54
2013-12-03,40352,DRA1,Drammenselva v/Krokstadelva,,254.0,1.0,2.8025557417,3.2,380.0,,,1.98
2014-01-07,40352,DRA1,Drammenselva v/Krokstadelva,,396.0,6.0,3.8722335057,3.7,630.0,,,5.39
2014-02-04,40352,DRA1,Drammenselva v/Krokstadelva,,250.0,1.0,2.8025557417,2.6,385.0,,,0.99
2014-03-04,40352,DRA1,Drammenselva v/Krokstadelva,,434.0,6.0,3.5299366212,3.1,620.0,,,3.15
2014-04-01,40352,DRA1,Drammenselva v/Krokstadelva,,274.0,2.0,3.0164912945,3.3,450.0,,,1.16
2014-05-07,40352,DRA1,Drammenselva v/Krokstadelva,,201.0,3.0,2.7383750758,3.2,375.0,,,2.09
2014-05-15,40352,DRA1,Drammenselva v/Krokstadelva,,178.0,6.0,2.524439523,3.3,335.0,,,1.87
2014-05-27,40352,DRA1,Drammenselva v/Krokstadelva,,170.0,3.0,2.7811621864,3.3,335.0,,,3.03
2014-06-04,40352,DRA1,Drammenselva v/Krokstadelva,,194.0,2.0,2.67419441,3.4,350.0,,,1.63
2014-06-16,40352,DRA1,Drammenselva v/Krokstadelva,,170.0,1.0,2.5030459678,3.1,385.0,,,1.43
2014-06-24,40352,DRA1,Drammenselva v/Krokstadelva,,179.0,1.0,2.4816524125,3.0,295.0,,,1.31
2014-07-09,40352,DRA1,Drammenselva v/Krokstadelva,,143.0,4.0,2.3318975255,3.1,320.0,,,4.88
2014-08-08,40352,DRA1,Drammenselva v/Krokstadelva,,135.0,2.0,2.0815929287,3.0,290.0,,,1.01
2014-09-03,40352,DRA1,Drammenselva v/Krokstadelva,,127.0,1.0,2.0366664627,2.9,270.0,,,0.94
2014-10-13,40352,DRA1,Drammenselva v/Krokstadelva,,346.0,4.0,3.1662461814,4.8,560.0,,,4.28
2014-11-03,40352,DRA1,Drammenselva v/Krokstadelva,,305.0,3.0,2.9737041839,3.7,460.0,,,1.75
2014-12-08,40352,DRA1,Drammenselva v/Krokstadelva,,230.0,1.0,2.9095235181,3.6,385.0,,,0.96
2015-01-07,40352,DRA1,Drammenselva v/Krokstadelva,,244.0,1.0,,3.2,405.0,,,1.51
2015-02-18,40352,DRA1,Drammenselva v/Krokstadelva,,239.0,2.0,,2.5,370.0,,,0.8
2015-03-11,40352,DRA1,Drammenselva v/Krokstadelva,,334.0,8.0,,2.9,520.0,,,3.07
2015-04-07,40352,DRA1,Drammenselva v/Krokstadelva,,321.0,4.0,,3.1,480.0,,,1.72
2015-05-05,40352,DRA1,Drammenselva v/Krokstadelva,,198.0,2.0,,3.1,390.0,,,2.01
2015-05-13,40352,DRA1,Drammenselva v/Krokstadelva,,255.0,2.0,,3.3,445.0,,,1.35
2015-05-26,40352,DRA1,Drammenselva v/Krokstadelva,,214.0,2.0,,3.1,425.0,,,1.05
2015-06-09,40352,DRA1,Drammenselva v/Krokstadelva,,232.0,2.0,,3.5,395.0,,,1.25
2015-06-15,40352,DRA1,Drammenselva v/Krokstadelva,,217.0,2.0,,3.4,395.0,,,1.38
2015-06-23,40352,DRA1,Drammenselva v/Krokstadelva,,196.0,2.0,,3.4,390.0,,,1.55
2015-07-07,40352,DRA1,Drammenselva v/Krokstadelva,,133.0,4.0,,4.0,305.0,,,1.57
2015-08-04,40352,DRA1,Drammenselva v/Krokstadelva,,167.0,2.0,,3.3,335.0,,,1.12
2015-09-03,40352,DRA1,Drammenselva v/Krokstadelva,,302.0,64.0,,7.6,735.0,,,29.3
2015-10-06,40352,DRA1,Drammenselva v/Krokstadelva,,181.0,4.0,,4.2,410.0,,,1.83
2015-11-10,40352,DRA1,Drammenselva v/Krokstadelva,,234.0,2.0,,4.1,410.0,,,2.1
2015-12-08,40352,DRA1,Drammenselva v/Krokstadelva,,282.0,2.0,,3.9,460.0,,,2.31
2016-01-05,40352,DRA1,Drammenselva v/Krokstadelva,,289.0,2.0,,3.3,455.0,,,1.35
2016-02-09,40352,DRA1,Drammenselva v/Krokstadelva,,396.0,13.0,,3.4,610.0,,,10.35
2016-03-08,40352,DRA1,Drammenselva v/Krokstadelva,,232.0,3.0,,2.7,370.0,,,1.04
2016-04-05,40352,DRA1,Drammenselva v/Krokstadelva,,470.0,16.0,,3.9,690.0,,,18.8
2016-05-10,40352,DRA1,Drammenselva v/Krokstadelva,,230.0,6.0,,3.4,455.0,,,1.98
2016-05-18,40352,DRA1,Drammenselva v/Krokstadelva,,207.0,2.0,,3.2,385.0,,,0.96
2016-05-25,40352,DRA1,Drammenselva v/Krokstadelva,,232.0,2.0,,3.1,410.0,,,3.05
2016-06-09,40352,DRA1,Drammenselva v/Krokstadelva,,152.0,1.0,,3.5,365.0,,,1.72
2016-06-15,40352,DRA1,Drammenselva v/Krokstadelva,,185.0,1.0,,3.4,370.0,,,1.41
2016-06-23,40352,DRA1,Drammenselva v/Krokstadelva,,146.0,1.0,,3.3,315.0,,,1.47
2016-07-06,40352,DRA1,Drammenselva v/Krokstadelva,,186.0,1.0,,3.4,355.0,,,1.36
2016-08-08,40352,DRA1,Drammenselva v/Krokstadelva,,183.0,11.0,,5.9,450.0,,,4.13
2016-09-06,40352,DRA1,Drammenselva v/Krokstadelva,,166.0,1.0,,3.6,345.0,,,1.56
2016-10-05,40352,DRA1,Drammenselva v/Krokstadelva,,143.0,1.0,,3.2,315.0,,,0.94
2016-11-08,40352,DRA1,Drammenselva v/Krokstadelva,,243.0,1.0,,3.4,435.0,,,1.56
2016-12-06,40352,DRA1,Drammenselva v/Krokstadelva,,279.0,2.0,,3.2,425.0,,,1.21
2017-01-23,40352,DRA1,Drammenselva v/Krokstadelva,,228.0,1.0,,2.9,340.0,2.0,,0.83
2017-02-07,40352,DRA1,Drammenselva v/Krokstadelva,,225.0,2.0,,2.8,345.0,,,1.11
2017-03-07,40352,DRA1,Drammenselva v/Krokstadelva,,222.0,1.0,,2.4,350.0,,,1.1
2017-04-04,40352,DRA1,Drammenselva v/Krokstadelva,,306.0,3.0,,3.5,480.0,3.0,,2.02
2017-05-02,40352,DRA1,Drammenselva v/Krokstadelva,,399.0,1.0,,3.6,510.0,2.0,,1.68
2017-05-16,40352,DRA1,Drammenselva v/Krokstadelva,,195.0,1.0,,3.1,350.0,2.0,,1.19
2017-05-23,40352,DRA1,Drammenselva v/Krokstadelva,,232.0,3.0,,3.3,385.0,2.0,,2.84
2017-06-06,40352,DRA1,Drammenselva v/Krokstadelva,,210.0,2.0,,3.7,365.0,2.0,,1.54
2017-06-19,40352,DRA1,Drammenselva v/Krokstadelva,,232.0,4.0,,4.2,415.0,2.0,,3.33
2017-06-26,40352,DRA1,Drammenselva v/Krokstadelva,,204.0,1.0,,3.7,375.0,3.0,,1.78
2017-07-04,40352,DRA1,Drammenselva v/Krokstadelva,,190.0,2.0,,3.7,360.0,3.0,,1.05
2017-08-07,40352,DRA1,Drammenselva v/Krokstadelva,,150.0,2.0,,3.5,310.0,2.0,,1.25
2017-09-04,40352,DRA1,Drammenselva v/Krokstadelva,,188.0,1.0,,3.7,340.0,2.0,,0.79
2017-10-03,40352,DRA1,Drammenselva v/Krokstadelva,,312.0,4.0,,5.4,,4.0,,4.09
2017-11-06,40352,DRA1,Drammenselva v/Krokstadelva,,320.0,4.0,,4.8,,3.0,,1.42
2017-12-05,40352,DRA1,Drammenselva v/Krokstadelva,,227.0,2.0,,3.2,370.0,2.0,,1.4
2018-01-02,40352,DRA1,Drammenselva v/Krokstadelva,,247.0,1.0,,2.9,360.0,1.0,,0.45
2018-02-06,40352,DRA1,Drammenselva v/Krokstadelva,,231.0,1.0,,2.5,365.0,3.0,,0.7
2018-03-06,40352,DRA1,Drammenselva v/Krokstadelva,,238.0,1.0,,2.6,390.0,2.0,,0.59
2018-04-03,40352,DRA1,Drammenselva v/Krokstadelva,,315.0,1.0,,2.3,395.0,2.0,,0.86
2018-05-08,40352,DRA1,Drammenselva v/Krokstadelva,,258.0,3.0,,3.5,440.0,2.0,,3.79
