sample_date,station_id,station_code,station_name,DOC_mg/L C,outlier_DOC_mg/L C,Farge_mg Pt/l,outlier_Farge_mg Pt/l,NH4-N_µg/l,outlier_NH4-N_µg/l,NO3-N_µg/l,outlier_NO3-N_µg/l,PO4-P_µg/l,outlier_PO4-P_µg/l,STS_mg/l,outlier_STS_mg/l,SiO2_mg/l,outlier_SiO2_mg/l,TOC_mg/l,outlier_TOC_mg/l,TOTN_µg/l,outlier_TOTN_µg/l,TOTP/F_µg/l P,outlier_TOTP/F_µg/l P,TOTP_P_µg/l P,outlier_TOTP_P_µg/l P,TSM_mg/l,outlier_TSM_mg/l,UV-Abs. 410nm_Abs/cm,outlier_UV-Abs. 410nm_Abs/cm
2001-06-24,40356,GLO1,Glomma v/Sarpefossen,,,,,13.0,False,206.0,False,6.0,False,,,3.4229688448,False,3.1,False,422.0,False,,,,,3.4,False,,
2001-07-01,40356,GLO1,Glomma v/Sarpefossen,,,,,23.0,False,209.0,False,3.0,False,,,3.209033292,False,3.5,False,361.0,False,,,,,2.9,False,,
2001-07-24,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,205.0,False,1.0,False,,,1.989600641,False,3.5,False,347.0,False,,,,,3.3,False,,
2001-08-26,40356,GLO1,Glomma v/Sarpefossen,,,,,15.0,False,180.0,False,3.0,False,,,2.139355528,False,4.1,False,366.0,False,,,,,2.8,False,,
2001-09-24,40356,GLO1,Glomma v/Sarpefossen,,,,,17.0,False,261.0,False,3.0,False,,,2.9950977392,False,5.5,False,501.0,False,,,,,4.4,False,,
2001-10-29,40356,GLO1,Glomma v/Sarpefossen,,,,,31.0,False,485.0,False,25.0,False,,,4.278711056,False,6.3,False,696.0,False,,,,,19.6,False,,
2001-11-25,40356,GLO1,Glomma v/Sarpefossen,,,,,20.0,False,305.0,False,4.0,False,,,3.8508399504,False,4.4,False,409.0,False,,,,,4.0,False,,
2002-01-06,40356,GLO1,Glomma v/Sarpefossen,,,,,36.0,False,369.0,False,2.0,False,,,3.8508399504,False,3.2,False,483.0,False,,,,,1.2,False,,
2002-01-27,40356,GLO1,Glomma v/Sarpefossen,,,,,42.0,False,432.0,False,5.0,False,,,5.1344532672,False,4.2,False,564.0,False,,,,,5.3,False,,
2002-02-23,40356,GLO1,Glomma v/Sarpefossen,,,,,41.0,False,385.0,False,4.0,False,,,5.9901954784,False,4.3,False,603.0,False,,,,,8.5,False,,
2002-03-24,40356,GLO1,Glomma v/Sarpefossen,,,,,40.0,False,420.0,False,6.0,False,,,5.5623243728,False,4.2,False,594.0,False,,,,,9.1,False,,
2002-04-28,40356,GLO1,Glomma v/Sarpefossen,,,,,30.0,False,345.0,False,27.0,False,,,4.9205177144,False,5.9,False,550.0,False,,,,,7.1,False,,
2002-05-05,40356,GLO1,Glomma v/Sarpefossen,,,,,31.0,False,305.0,False,4.0,False,,,4.4926466088,False,6.1,False,492.0,False,,,,,6.5,False,,
2002-05-15,40356,GLO1,Glomma v/Sarpefossen,,,,,7.0,False,228.0,False,1.0,False,,,3.6369043976,False,5.6,False,409.0,False,,,,,2.3,False,,
2002-05-21,40356,GLO1,Glomma v/Sarpefossen,,,,,6.0,False,186.0,False,1.0,False,,,2.9950977392,False,4.0,False,342.0,False,,,,,3.7,False,,
2002-05-26,40356,GLO1,Glomma v/Sarpefossen,,,,,11.0,False,222.0,False,3.0,False,,,2.7811621864,False,3.8,False,364.0,False,,,,,2.3,False,,
2002-06-02,40356,GLO1,Glomma v/Sarpefossen,,,,,23.0,False,695.0,False,4.0,False,,,3.6369043976,False,4.4,False,895.0,False,,,,,8.5,False,,
2002-06-09,40356,GLO1,Glomma v/Sarpefossen,,,,,4.0,False,331.0,False,1.0,False,,,6.418066584,False,3.9,False,496.0,False,,,,,3.8,False,,
2002-06-19,40356,GLO1,Glomma v/Sarpefossen,,,,,13.0,False,323.0,False,2.0,False,,,2.5672266336,False,2.9,False,457.0,False,,,,,4.1,False,,
2002-06-26,40356,GLO1,Glomma v/Sarpefossen,,,,,5.0,False,330.0,False,2.0,False,,,2.5672266336,False,3.3,False,442.0,False,,,,,2.9,False,,
2002-07-28,40356,GLO1,Glomma v/Sarpefossen,,,,,18.0,False,265.0,False,5.0,False,,,3.4229688448,False,4.9,False,496.0,False,,,,,10.5,False,,
2002-09-04,40356,GLO1,Glomma v/Sarpefossen,,,,,10.0,False,174.0,False,2.0,False,,,1.8398457541,False,3.6,False,283.0,False,,,,,2.1,False,,
2002-09-25,40356,GLO1,Glomma v/Sarpefossen,,,,,15.0,False,260.0,False,2.0,False,,,1.9040264199,False,2.8,False,427.0,False,,,,,2.1,False,,
2002-10-30,40356,GLO1,Glomma v/Sarpefossen,,,,,23.0,False,478.0,False,5.0,False,,,3.4229688448,False,4.1,False,665.0,False,,,,,4.9,False,,
2002-11-27,40356,GLO1,Glomma v/Sarpefossen,,,,,44.0,False,385.0,False,2.0,False,,,3.4229688448,False,3.6,False,560.0,False,,,,,2.2,False,,
2003-01-29,40356,GLO1,Glomma v/Sarpefossen,,,,,60.0,False,680.0,False,5.0,False,,,6.418066584,False,4.1,False,811.0,False,,,,,9.4,False,,
2003-02-26,40356,GLO1,Glomma v/Sarpefossen,,,,,65.0,False,436.0,False,1.0,False,,,4.278711056,False,3.6,False,641.0,False,,,,,1.2,False,,
2003-03-26,40356,GLO1,Glomma v/Sarpefossen,,,,,44.0,False,729.0,False,2.0,False,,,6.2041310312,False,3.6,False,876.0,False,,,,,6.5,False,,
2003-04-30,40356,GLO1,Glomma v/Sarpefossen,,,,,43.0,False,577.0,False,2.0,False,,,4.7065821616,False,5.7,False,766.0,False,,,,,10.7,False,,
2003-05-14,40356,GLO1,Glomma v/Sarpefossen,,,,,42.0,False,476.0,False,3.0,False,,,4.4926466088,False,6.6,False,618.0,False,,,,,7.4,False,,
2003-05-21,40356,GLO1,Glomma v/Sarpefossen,,,,,27.0,False,321.0,False,5.0,False,,,4.0647755032,False,7.2,False,535.0,False,,,,,8.4,False,,
2003-05-28,40356,GLO1,Glomma v/Sarpefossen,,,,,17.0,False,422.0,False,1.0,False,,,3.6369043976,False,6.0,False,531.0,False,,,,,12.1,False,,
2003-06-04,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,261.0,False,1.0,False,,,2.7811621864,False,4.9,False,376.0,False,,,,,5.9,False,,
2003-06-11,40356,GLO1,Glomma v/Sarpefossen,,,,,17.0,False,277.0,False,1.0,False,,,2.3532910808,False,4.1,False,383.0,False,,,,,5.0,False,,
2003-06-18,40356,GLO1,Glomma v/Sarpefossen,,,,,10.0,False,269.0,False,1.0,False,,,2.3532910808,False,3.6,False,372.0,False,,,,,3.8,False,,
2003-06-25,40356,GLO1,Glomma v/Sarpefossen,,,,,30.0,False,448.0,False,1.0,False,,,32.09033292,True,4.6,False,674.0,False,,,,,10.0,False,,
2003-07-02,40356,GLO1,Glomma v/Sarpefossen,,,,,19.0,False,294.0,False,3.0,False,,,2.5672266336,False,3.2,False,444.0,False,,,,,4.6,False,,
2003-07-28,40356,GLO1,Glomma v/Sarpefossen,,,,,26.0,False,290.0,False,1.0,False,,,2.9950977392,False,3.2,False,419.0,False,,,,,4.9,False,,
2003-08-27,40356,GLO1,Glomma v/Sarpefossen,,,,,4.0,False,201.0,False,1.0,False,,,2.1179619727,False,3.4,False,345.0,False,,,,,4.3,False,,
2003-09-24,40356,GLO1,Glomma v/Sarpefossen,,,,,15.0,False,204.0,False,1.0,False,,,1.8826328646,False,2.8,False,341.0,False,,,,,3.9,False,,
2003-11-05,40356,GLO1,Glomma v/Sarpefossen,,,,,32.0,False,1710.0,True,6.0,False,,,5.9901954784,False,5.1,False,2060.0,False,,,,,8.5,False,,
2003-11-25,40356,GLO1,Glomma v/Sarpefossen,,,,,25.0,False,542.0,False,2.0,False,,,3.6369043976,False,4.3,False,654.0,False,,,,,1.9,False,,
2003-12-18,40356,GLO1,Glomma v/Sarpefossen,,,,,29.0,False,553.0,False,2.0,False,,,3.4229688448,False,3.9,False,663.0,False,,,,,7.9,False,,
2004-01-10,40356,GLO1,Glomma v/Sarpefossen,,,,,52.0,False,540.0,False,10.0,False,,,4.5354337194,False,4.3,False,735.0,False,,,,,7.93,False,,
2004-02-09,40356,GLO1,Glomma v/Sarpefossen,,,,,57.0,False,620.0,False,12.0,False,,,3.8722335057,False,3.9,False,845.0,False,,,,,3.75,False,,
2004-03-08,40356,GLO1,Glomma v/Sarpefossen,,,,,38.0,False,355.0,False,2.0,False,,,3.3801817342,False,3.2,False,525.0,False,,,,,1.08,False,,
2004-04-13,40356,GLO1,Glomma v/Sarpefossen,,,,,78.0,False,490.0,False,9.0,False,,,4.0433819479,False,4.2,False,825.0,False,,,,,6.52,False,,
2004-05-10,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,205.0,False,10.0,False,,,3.7224786187,False,4.7,False,465.0,False,,,,,13.5,False,,
2004-05-18,40356,GLO1,Glomma v/Sarpefossen,,,,,20.0,False,210.0,False,4.0,False,,,2.7811621864,False,3.5,False,450.0,False,,,,,6.1,False,,
2004-05-28,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,225.0,False,2.0,False,,,2.6314072994,False,3.2,False,440.0,False,,,,,4.01,False,,
2004-06-07,40356,GLO1,Glomma v/Sarpefossen,,,,,9.0,False,220.0,False,2.0,False,,,2.5458330783,False,2.8,False,405.0,False,,,,,3.03,False,,
2004-06-18,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,265.0,False,3.0,False,,,2.3532910808,False,2.2,False,480.0,False,,,,,4.65,False,,
2004-06-28,40356,GLO1,Glomma v/Sarpefossen,,,,,27.0,False,305.0,False,3.0,False,,,2.0687567956,False,2.2,False,505.0,False,,,,,3.34,False,,
2004-07-05,40356,GLO1,Glomma v/Sarpefossen,,,,,19.0,False,375.0,False,4.0,False,,,2.4174717466,False,2.7,False,580.0,False,,,,,7.31,False,,
2004-08-09,40356,GLO1,Glomma v/Sarpefossen,,,,,10.0,False,250.0,False,2.0,False,,,1.908305131,False,2.4,False,410.0,False,,,,,2.9,False,,
2004-09-06,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,290.0,False,5.0,False,,,2.4602588572,False,3.1,False,510.0,False,,,,,5.3,False,,
2004-10-04,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,295.0,False,4.0,False,,,3.2732139578,False,5.9,False,520.0,False,,,,,4.3,False,,
2004-11-08,40356,GLO1,Glomma v/Sarpefossen,,,,,10.0,False,420.0,False,11.0,False,,,5.7976534809,False,5.7,False,760.0,False,,,,,14.9,False,,
2004-12-06,40356,GLO1,Glomma v/Sarpefossen,,,,,48.0,False,920.0,False,29.0,False,,,5.2414210436,False,5.0,False,1205.0,False,,,,,20.7,False,,
2005-01-10,40356,GLO1,Glomma v/Sarpefossen,,,,,18.0,False,680.0,False,52.0,False,,,5.0488790461,False,5.0,False,875.0,False,,,,,66.5,False,,
2005-02-07,40356,GLO1,Glomma v/Sarpefossen,,,,,27.0,False,385.0,False,6.0,False,,,4.0861690585,False,4.3,False,595.0,False,,,,,5.25,False,,
2005-03-07,40356,GLO1,Glomma v/Sarpefossen,,,,,24.0,False,330.0,False,3.0,False,,,3.5513301765,False,3.1,False,480.0,False,,,,,1.64,False,,
2005-04-04,40356,GLO1,Glomma v/Sarpefossen,,,,,10.0,False,425.0,False,4.0,False,,,4.0647755032,False,3.6,False,590.0,False,,,,,5.41,False,,
2005-05-09,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,245.0,False,3.0,False,,,3.4229688448,False,4.3,False,445.0,False,,,,,5.81,False,,
2005-05-20,40356,GLO1,Glomma v/Sarpefossen,,,,,10.0,False,220.0,False,3.0,False,,,3.3801817342,False,4.3,False,420.0,False,,,,,3.99,False,,
2005-05-30,40356,GLO1,Glomma v/Sarpefossen,,,,,13.0,False,495.0,False,8.0,False,,,3.8508399504,False,4.3,False,700.0,False,,,,,10.4,False,,
2005-06-06,40356,GLO1,Glomma v/Sarpefossen,,,,,14.0,False,505.0,False,5.0,False,,,3.7010850634,False,4.5,False,740.0,False,,,,,6.56,False,,
2005-06-17,40356,GLO1,Glomma v/Sarpefossen,,,,,19.0,False,185.0,False,4.0,False,,,2.6528008547,False,3.3,False,385.0,False,,,,,4.45,False,,
2005-06-27,40356,GLO1,Glomma v/Sarpefossen,,,,,39.0,False,200.0,False,8.0,False,,,2.9095235181,False,2.9,False,435.0,False,,,,,4.81,False,,
2005-07-04,40356,GLO1,Glomma v/Sarpefossen,,,,,16.0,False,200.0,False,5.0,False,,,2.2035361938,False,2.7,False,395.0,False,,,,,3.77,False,,
2005-08-08,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,165.0,False,2.0,False,,,2.2035361938,False,2.4,False,335.0,False,,,,,5.07,False,,
2005-09-05,40356,GLO1,Glomma v/Sarpefossen,,,,,11.0,False,215.0,False,2.0,False,,,2.3746846361,False,2.8,False,350.0,False,,,,,2.58,False,,
2005-10-10,40356,GLO1,Glomma v/Sarpefossen,,,,,22.0,False,295.0,False,2.0,False,,,2.6528008547,False,2.9,False,475.0,False,,,,,2.37,False,,
2005-11-07,40356,GLO1,Glomma v/Sarpefossen,,,,,14.0,False,520.0,False,15.0,False,,,5.4339630411,False,4.7,False,690.0,False,,,,,17.8,False,,
2005-12-05,40356,GLO1,Glomma v/Sarpefossen,,,,,13.0,False,415.0,False,7.0,False,,,4.3428917218,False,5.8,False,580.0,False,,,,,4.98,False,,
2006-01-09,40356,GLO1,Glomma v/Sarpefossen,,,,,16.0,False,375.0,False,3.0,False,,,3.1448526262,False,3.2,False,485.0,False,,,,,1.61,False,,
2006-02-07,40356,GLO1,Glomma v/Sarpefossen,,,,,32.0,False,365.0,False,3.0,False,,,3.4657559554,False,3.3,False,530.0,False,,,,,1.24,False,,
2006-03-06,40356,GLO1,Glomma v/Sarpefossen,,,,,37.0,False,325.0,False,3.0,False,,,3.6369043976,False,3.1,False,485.0,False,,,,,1.59,False,,
2006-04-11,40356,GLO1,Glomma v/Sarpefossen,,,,,50.0,False,620.0,False,15.0,False,,,4.3856788324,False,4.2,False,895.0,False,,,,,17.8,False,,
2006-05-08,40356,GLO1,Glomma v/Sarpefossen,,,,,22.0,False,475.0,False,15.0,False,,,5.4339630411,False,7.5,False,750.0,False,,,,,16.4,False,,
2006-05-22,40356,GLO1,Glomma v/Sarpefossen,,,,,21.0,False,420.0,False,9.0,False,,,3.5727237318,False,5.2,False,755.0,False,,,,,10.5,False,,
2006-05-29,40356,GLO1,Glomma v/Sarpefossen,,,,,25.0,False,575.0,False,8.0,False,,,3.6369043976,False,4.8,False,905.0,False,,,,,9.53,False,,
2006-06-06,40356,GLO1,Glomma v/Sarpefossen,,,,,5.0,False,280.0,False,4.0,False,,,3.2304268473,False,4.5,False,545.0,False,,,,,4.87,False,,
2006-06-16,40356,GLO1,Glomma v/Sarpefossen,,,,,16.0,False,167.0,False,2.0,False,,,2.8453428522,False,3.1,False,375.0,False,,,,,3.95,False,,
2006-06-26,40356,GLO1,Glomma v/Sarpefossen,,,,,10.0,False,250.0,False,3.0,False,,,2.5030459678,False,2.7,False,440.0,False,,,,,5.42,False,,
2006-07-03,40356,GLO1,Glomma v/Sarpefossen,,,,,8.0,False,272.0,False,3.0,False,,,2.3960781914,False,2.7,False,460.0,False,,,,,2.87,False,,
2006-08-07,40356,GLO1,Glomma v/Sarpefossen,,,,,11.0,False,175.0,False,2.0,False,,,1.8248702654,False,2.4,False,390.0,False,,,,,2.64,False,,
2006-09-04,40356,GLO1,Glomma v/Sarpefossen,,,,,2.0,False,250.0,False,5.0,False,,,2.5458330783,False,3.6,False,485.0,False,,,,,6.11,False,,
2006-10-09,40356,GLO1,Glomma v/Sarpefossen,,,,,7.0,False,530.0,False,15.0,False,,,3.6582979529,False,4.7,False,950.0,False,,,,,13.9,False,,
2006-11-06,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,485.0,False,13.0,False,,,5.0060919355,False,6.3,False,780.0,False,,,,,13.2,False,,
2006-12-04,40356,GLO1,Glomma v/Sarpefossen,,,,,22.0,False,400.0,False,20.0,False,,,5.498143707,False,6.7,False,735.0,False,,,,,18.7,False,,
2007-01-08,40356,GLO1,Glomma v/Sarpefossen,,,,,30.0,False,390.0,False,14.0,False,,,4.7493692722,False,4.7,False,625.0,False,,,,,9.94,False,,
2007-02-05,40356,GLO1,Glomma v/Sarpefossen,,,,,26.0,False,385.0,False,4.0,False,,,3.6582979529,False,3.7,False,530.0,False,,,,,2.46,False,,
2007-03-05,40356,GLO1,Glomma v/Sarpefossen,,,,,39.0,False,360.0,False,2.0,False,,,3.5299366212,False,2.9,False,545.0,False,,,,,2.11,False,,
2007-04-10,40356,GLO1,Glomma v/Sarpefossen,,,,,29.0,False,495.0,False,10.0,False,,,4.7065821616,False,4.0,False,645.0,False,,,,,8.06,False,,
2007-05-07,40356,GLO1,Glomma v/Sarpefossen,,,,,16.0,False,260.0,False,6.0,False,,,3.7010850634,False,4.6,False,465.0,False,,,,,5.63,False,,
2007-05-16,40356,GLO1,Glomma v/Sarpefossen,,,,,24.0,False,315.0,False,3.0,False,,,3.4657559554,False,3.8,False,480.0,False,,,,,4.34,False,,
2007-05-25,40356,GLO1,Glomma v/Sarpefossen,,,,,11.0,False,270.0,False,4.0,False,,,3.1662461814,False,3.3,False,445.0,False,,,,,4.69,False,,
2007-06-04,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,535.0,False,8.0,False,,,3.5085430659,False,3.3,False,700.0,False,,,,,6.38,False,,
2007-06-15,40356,GLO1,Glomma v/Sarpefossen,,,,,13.0,False,280.0,False,3.0,False,,,2.6955879653,False,2.6,False,450.0,False,,,,,2.29,False,,
2007-06-25,40356,GLO1,Glomma v/Sarpefossen,,,,,17.0,False,240.0,False,4.0,False,,,2.7169815206,False,2.6,False,470.0,False,,,,,5.21,False,,
2007-07-09,40356,GLO1,Glomma v/Sarpefossen,,,,,19.0,False,385.0,False,15.0,False,,,3.358788179,False,3.6,False,585.0,False,,,,,12.6,False,,
2007-08-06,40356,GLO1,Glomma v/Sarpefossen,,,,,4.0,False,295.0,False,3.0,False,,,2.6528008547,False,2.8,False,430.0,False,,,,,2.95,False,,
2007-09-10,40356,GLO1,Glomma v/Sarpefossen,,,,,5.0,False,230.0,False,2.0,False,,,2.7811621864,False,3.3,False,395.0,False,,,,,1.56,False,,
2007-10-08,40356,GLO1,Glomma v/Sarpefossen,,,,,4.0,False,290.0,False,2.0,False,,,2.8881299628,False,2.9,False,445.0,False,,,,,1.37,False,,
2007-11-05,40356,GLO1,Glomma v/Sarpefossen,,,,,4.0,False,455.0,False,8.0,False,,,3.9792012821,False,3.7,False,655.0,False,,,,,6.43,False,,
2007-12-09,40356,GLO1,Glomma v/Sarpefossen,,,,,2.0,False,545.0,False,16.0,False,,,4.5140401641,False,4.2,False,740.0,False,,,,,12.7,False,,
2008-01-07,40356,GLO1,Glomma v/Sarpefossen,,,,,20.0,False,430.0,False,12.0,False,,,,False,3.9,False,650.0,False,,,,,10.5,False,,
2008-02-11,40356,GLO1,Glomma v/Sarpefossen,,,,,7.0,False,575.0,False,16.0,False,,,4.8777306038,False,4.8,False,745.0,False,,,,,11.5,False,,
2008-03-10,40356,GLO1,Glomma v/Sarpefossen,,,,,37.0,False,695.0,False,60.0,False,,,18.9332964228,True,4.3,False,870.0,False,,,,,82.6,True,,
2008-04-07,40356,GLO1,Glomma v/Sarpefossen,,,,,49.0,False,425.0,False,24.0,False,,,5.883227702,False,4.5,False,725.0,False,,,,,26.9,False,,
2008-05-05,40356,GLO1,Glomma v/Sarpefossen,,,,,22.0,False,275.0,False,20.0,False,,,4.7279757169,False,5.8,False,515.0,False,,,,,26.5,False,,
2008-05-15,40356,GLO1,Glomma v/Sarpefossen,,,,,15.0,False,195.0,False,9.0,False,,,3.4015752895,False,4.4,False,370.0,False,,,,,13.1,False,,
2008-05-26,40356,GLO1,Glomma v/Sarpefossen,,,,,22.0,False,280.0,False,3.0,False,,,3.1448526262,False,3.7,False,440.0,False,,,,,4.81,False,,
2008-06-06,40356,GLO1,Glomma v/Sarpefossen,,,,,6.0,False,250.0,False,2.0,False,,,2.9737041839,False,3.2,False,400.0,False,,,,,4.24,False,,
2008-06-16,40356,GLO1,Glomma v/Sarpefossen,,,,,13.0,False,305.0,False,6.0,False,,,2.7811621864,False,2.8,False,445.0,False,,,,,5.5,False,,
2008-06-26,40356,GLO1,Glomma v/Sarpefossen,,,,,7.0,False,300.0,False,1.0,False,,,2.8667364075,False,2.6,False,470.0,False,,,,,3.38,False,,
2008-07-07,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,265.0,False,2.3,False,,,2.6955879653,False,2.2,False,440.0,False,,,,,3.54,False,,
2008-08-04,40356,GLO1,Glomma v/Sarpefossen,,,,,14.0,False,210.0,False,3.0,False,,,2.4388653019,False,2.5,False,420.0,False,,,,,3.95,False,,
2008-09-08,40356,GLO1,Glomma v/Sarpefossen,,,,,10.0,False,275.0,False,5.0,False,,,2.9950977392,False,4.2,False,500.0,False,,,,,4.51,False,,
2008-10-06,40356,GLO1,Glomma v/Sarpefossen,,,,,20.0,False,600.0,False,18.0,False,,,4.1717432796,False,4.7,False,925.0,False,,,,,12.7,False,,
2008-11-09,40356,GLO1,Glomma v/Sarpefossen,,,,,18.0,False,425.0,False,31.0,False,,,5.2414210436,False,5.6,False,705.0,False,,,,,31.8,False,,
2008-12-08,40356,GLO1,Glomma v/Sarpefossen,,,,,27.0,False,360.0,False,7.0,False,,,4.8991241591,False,4.4,False,570.0,False,,,,,5.64,False,,
2009-01-05,40356,GLO1,Glomma v/Sarpefossen,,,,,20.0,False,415.0,False,4.0,False,,,3.9150206162,False,3.9,False,595.0,False,,,,,3.44,False,,
2009-02-09,40356,GLO1,Glomma v/Sarpefossen,,,,,43.0,False,335.0,False,3.0,False,,,3.7866592846,False,3.3,False,545.0,False,,,,,1.35,False,,
2009-03-09,40356,GLO1,Glomma v/Sarpefossen,,,,,51.0,False,360.0,False,4.0,False,,,3.8508399504,False,3.0,False,485.0,False,,,,,1.85,False,,
2009-04-06,40356,GLO1,Glomma v/Sarpefossen,,,,,52.0,False,515.0,False,13.0,False,,,4.8563370486,False,4.0,False,745.0,False,,,,,25.7,False,,
2009-05-04,40356,GLO1,Glomma v/Sarpefossen,,,,,27.0,False,225.0,False,11.0,False,,,4.6851886063,False,6.3,False,540.0,False,,,,,11.2,False,,
2009-05-16,40356,GLO1,Glomma v/Sarpefossen,,,,,8.0,False,200.0,False,5.0,False,,,3.7224786187,False,4.4,False,425.0,False,,,,,4.33,False,,
2009-05-25,40356,GLO1,Glomma v/Sarpefossen,,,,,7.0,False,225.0,False,2.0,False,,,3.0806719603,False,3.4,False,395.0,False,,,,,3.81,False,,
2009-06-08,40356,GLO1,Glomma v/Sarpefossen,,,,,5.0,False,180.0,False,2.0,False,,,2.9950977392,False,3.1,False,380.0,False,,,,,2.96,False,,
2009-06-18,40356,GLO1,Glomma v/Sarpefossen,,,,,5.0,False,200.0,False,3.0,False,,,2.7597686311,False,2.7,False,370.0,False,,,,,2.65,False,,
2009-06-29,40356,GLO1,Glomma v/Sarpefossen,,,,,12.0,False,190.0,False,5.0,False,,,2.6528008547,False,2.5,False,360.0,False,,,,,3.22,False,,
2009-07-06,40356,GLO1,Glomma v/Sarpefossen,,,,,14.0,False,205.0,False,4.0,False,,,2.6528008547,False,2.4,False,380.0,False,,,,,6.28,False,,
2009-08-10,40356,GLO1,Glomma v/Sarpefossen,,,,,5.0,False,245.0,False,5.0,False,,,3.5513301765,False,4.6,False,475.0,False,,,,,4.52,False,,
2009-09-07,40356,GLO1,Glomma v/Sarpefossen,,,,,7.0,False,290.0,False,11.0,False,,,3.893627061,False,5.1,False,580.0,False,,,,,8.73,False,,
2009-10-05,40356,GLO1,Glomma v/Sarpefossen,,,,,4.0,False,255.0,False,1.0,False,,,3.1876397367,False,3.7,False,425.0,False,,,,,2.1,False,,
2009-11-09,40356,GLO1,Glomma v/Sarpefossen,,,,,15.0,False,415.0,False,5.0,False,,,4.1717432796,False,4.3,False,630.0,False,,,,,4.86,False,,
2009-12-07,40356,GLO1,Glomma v/Sarpefossen,,,,,31.0,False,330.0,False,17.0,False,,,5.2414210436,False,8.0,False,760.0,False,,,,,16.2,False,,
2010-01-04,40356,GLO1,Glomma v/Sarpefossen,,,,,28.0,False,380.0,False,2.0,False,,,3.7224786187,False,3.5,False,535.0,False,,,,,1.19,False,,
2010-02-08,40356,GLO1,Glomma v/Sarpefossen,,,,,37.0,False,365.0,False,3.0,False,,,3.7866592846,False,3.1,False,585.0,False,,,,,1.29,False,,
2010-03-08,40356,GLO1,Glomma v/Sarpefossen,,,,,55.0,False,355.0,False,2.0,False,,,3.8294463951,False,3.0,False,560.0,False,,,,,1.0,False,,
2010-04-06,40356,GLO1,Glomma v/Sarpefossen,,,,,48.0,False,625.0,False,16.0,False,,,4.6851886063,False,4.6,False,900.0,False,,,,,17.4,False,,
2010-05-10,40356,GLO1,Glomma v/Sarpefossen,,,,,28.0,False,360.0,False,8.0,False,,,4.5354337194,False,6.0,False,610.0,False,,,,,10.1,False,,
2010-05-18,40356,GLO1,Glomma v/Sarpefossen,,,,,36.0,False,295.0,False,5.0,False,,,4.3642852771,False,5.8,False,540.0,False,,,,,6.62,False,,
2010-05-25,40356,GLO1,Glomma v/Sarpefossen,,,,,14.0,False,175.0,False,17.0,False,,,4.3428917218,False,5.9,False,510.0,False,,,,,20.9,False,,
2010-05-31,40356,GLO1,Glomma v/Sarpefossen,,,,,10.0,False,240.0,False,7.0,False,,,3.3801817342,False,4.5,False,430.0,False,,,,,9.59,False,,
2010-06-07,40356,GLO1,Glomma v/Sarpefossen,,,,,6.0,False,230.0,False,3.0,False,,,3.2518204026,False,3.7,False,395.0,False,,,,,4.74,False,,
2010-06-18,40356,GLO1,Glomma v/Sarpefossen,,,,,17.0,False,335.0,False,6.0,False,,,3.1662461814,False,3.8,False,550.0,False,,,,,7.0,False,,
2010-07-05,40356,GLO1,Glomma v/Sarpefossen,,,,,40.0,False,230.0,False,2.0,False,,,2.8667364075,False,3.1,False,395.0,False,,,,,4.57,False,,
2010-08-09,40356,GLO1,Glomma v/Sarpefossen,,,,,9.0,False,305.0,False,6.0,False,,,3.4871495106,False,4.0,False,475.0,False,,,,,7.28,False,,
2010-09-06,40356,GLO1,Glomma v/Sarpefossen,,,,,10.0,False,285.0,False,6.0,False,,,3.7010850634,False,6.0,False,475.0,False,,,,,5.14,False,,
2010-10-04,40356,GLO1,Glomma v/Sarpefossen,,,,,15.0,False,315.0,False,11.0,False,,,4.7493692722,False,6.9,False,575.0,False,,,,,8.53,False,,
2010-11-08,40356,GLO1,Glomma v/Sarpefossen,,,,,13.0,False,390.0,False,7.0,False,,,4.0861690585,False,4.7,False,625.0,False,,,,,7.73,False,,
2010-12-06,40356,GLO1,Glomma v/Sarpefossen,,,,,16.0,False,375.0,False,4.0,False,,,3.9150206162,False,4.1,False,565.0,False,,,,,2.58,False,,
2011-01-03,40356,GLO1,Glomma v/Sarpefossen,,,,,30.0,False,370.0,False,2.0,False,,,3.5727237318,False,3.0,False,585.0,False,,,,,0.85,False,,
2011-02-07,40356,GLO1,Glomma v/Sarpefossen,,,,,41.0,False,395.0,False,4.0,False,,,3.6796915082,False,2.8,False,625.0,False,,,,,1.3,False,,
2011-03-07,40356,GLO1,Glomma v/Sarpefossen,,,,,45.0,False,385.0,False,2.0,False,,,3.8294463951,False,2.8,False,565.0,False,,,,,1.69,False,,
