station_name,station_code,longitude,latitude,sample_date,depth_m,CDOM_abs_443_1perm,Chl-a_µgperl,DIN_µgperl,DIN:DIP,DOC_mgperl,DOC:DIN,DOC:TOTN,NH4-N_µgperl,NO2-N_µgperl,NO3+NO2-N_µgperl,NO3-N_µgperl,PO4-P_µgperl,SSS_PSU,SST_degC,TOC_mgperl,TOTN_µgperl,TOTN:TOTP,TOTP_µgperl,TSM_mgperl,secchi_depth_m
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,3.5,,,,,,,,,,,,,16.37,16.79,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,4.0,,,,,,,,,,,,,17.13,16.85,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,4.5,,,,,,,,,,,,,19.38,15.5,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,5.0,,,,,,,,,,,,,21.75,14.48,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,5.5,,,,,,,,,,,,,22.38,14.33,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,6.0,,,,,,,,,,,,,22.89,14.21,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,7.0,,,,,,,,,,,,,24.44,13.96,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,7.5,,,,,,,,,,,,,26.34,13.87,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,8.0,,,,,,,,,,,,,25.19,14.04,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,8.5,,,,,,,,,,,,,25.32,12.94,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,9.0,,,,,,,,,,,,,25.15,11.38,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,9.5,,,,,,,,,,,,,26.86,9.92,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-06-26,10.0,,,,,,,,,,,,,27.26,9.52,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,1.0,,,,,,,,,,,,,17.7,17.36,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,1.5,,,,,,,,,,,,,17.83,17.34,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,2.0,,1.7,,,,,,18.0,,,19.0,6.0,18.0,17.34,,176.0,22.0,8.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,2.5,,,,,,,,,,,,,18.16,17.34,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,3.0,,,,,,,,,,,,,18.35,17.27,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,3.5,,,,,,,,,,,,,18.61,17.12,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,4.0,,,,,,,,,,,,,18.71,17.0,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,4.5,,,,,,,,,,,,,19.05,16.92,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,5.0,,,,,,,,,,,,,19.16,16.87,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,5.5,,,,,,,,,,,,,19.26,16.9,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,6.0,,,,,,,,,,,,,19.29,16.91,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,6.5,,,,,,,,,,,,,19.51,16.84,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,7.0,,,,,,,,,,,,,19.62,16.77,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,7.5,,,,,,,,,,,,,19.92,16.63,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,8.0,,,,,,,,,,,,,20.62,16.55,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,8.5,,,,,,,,,,,,,21.13,16.54,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,9.0,,,,,,,,,,,,,21.3,16.47,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,9.5,,,,,,,,,,,,,21.89,15.91,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-07-10,10.0,,,,,,,,,,,,,23.58,15.46,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-07,2.0,,2.6,,,,,,28.0,,,53.0,,18.84,22.18,,275.0,30.55555555555556,9.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-07,5.0,,,,,,,,,,,,,20.45,21.42,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-07,10.0,,,,,,,,,,,,,25.55,19.02,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,1.0,,,,,,,,,,,,,14.69,21.51,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,1.5,,,,,,,,,,,,,15.49,21.6,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,2.0,,2.4,,,,,,7.0,,,,,17.13,21.31,,257.0,32.125,8.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,2.5,,,,,,,,,,,,,19.58,20.82,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,3.0,,,,,,,,,,,,,20.5,20.73,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,3.5,,,,,,,,,,,,,20.74,20.8,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,4.0,,,,,,,,,,,,,21.01,20.65,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,4.5,,,,,,,,,,,,,21.52,20.17,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,5.0,,,,,,,,,,,,,21.66,19.96,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,5.5,,,,,,,,,,,,,21.7,19.93,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,6.0,,,,,,,,,,,,,21.73,19.92,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,6.5,,,,,,,,,,,,,21.79,19.9,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,7.0,,,,,,,,,,,,,22.3,19.81,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,7.5,,,,,,,,,,,,,22.64,19.5,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,8.0,,,,,,,,,,,,,22.88,19.26,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,8.5,,,,,,,,,,,,,23.06,19.12,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,9.0,,,,,,,,,,,,,23.29,18.96,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,9.5,,,,,,,,,,,,,23.73,18.8,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-08,10.0,,,,,,,,,,,,,24.31,18.62,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,1.5,,,,,,,,,,,,,15.33,,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,2.0,,5.2,,,,,,8.0,,,13.0,,16.81,21.66,,279.0,14.68421052631579,19.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,2.5,,,,,,,,,,,,,18.2,21.76,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,3.0,,,,,,,,,,,,,18.62,21.98,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,3.5,,,,,,,,,,,,,19.15,22.0,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,4.0,,,,,,,,,,,,,19.89,21.7,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,4.5,,,,,,,,,,,,,20.54,21.36,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,5.0,,,,,,,,,,,,,21.15,20.97,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,5.5,,,,,,,,,,,,,21.74,20.42,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,6.0,,,,,,,,,,,,,22.16,20.06,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,6.5,,,,,,,,,,,,,22.43,19.85,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,7.0,,,,,,,,,,,,,22.77,19.37,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,7.5,,,,,,,,,,,,,23.77,18.76,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,8.0,,,,,,,,,,,,,25.2,18.12,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,8.5,,,,,,,,,,,,,26.21,17.22,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,9.0,,,,,,,,,,,,,26.86,16.49,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,9.5,,,,,,,,,,,,,27.23,15.99,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-08-21,10.0,,,,,,,,,,,,,27.61,15.55,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,1.0,,,,,,,,,,,,,23.02,14.09,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,1.5,,,,,,,,,,,,,23.18,14.1,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,2.0,,4.5,,,,,,,,,25.0,,23.47,14.09,,247.0,19.0,13.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,3.0,,,,,,,,,,,,,23.85,14.07,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,3.5,,,,,,,,,,,,,23.77,14.04,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,4.0,,,,,,,,,,,,,25.04,14.05,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,4.5,,,,,,,,,,,,,25.34,14.19,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,5.0,,,,,,,,,,,,,26.75,14.31,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,5.5,,,,,,,,,,,,,30.14,14.5,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,6.0,,,,,,,,,,,,,29.59,14.78,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,6.5,,,,,,,,,,,,,29.5,14.51,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,7.0,,,,,,,,,,,,,30.39,14.04,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,7.5,,,,,,,,,,,,,30.7,14.03,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,8.0,,,,,,,,,,,,,31.1,14.15,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,8.5,,,,,,,,,,,,,31.06,14.38,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,9.0,,,,,,,,,,,,,31.29,14.23,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,9.5,,,,,,,,,,,,,32.48,14.29,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-09-25,10.0,,,,,,,,,,,,,32.1,14.75,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,1.0,,,,,,,,,,,,,30.91,3.52,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,1.5,,,,,,,,,,,,,30.91,3.55,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,2.0,,0.9,,,,,,5.0,,,117.0,9.0,30.91,3.55,,218.0,18.166666666666668,12.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,2.5,,,,,,,,,,,,,30.92,3.56,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,3.0,,,,,,,,,,,,,30.91,3.56,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,3.5,,,,,,,,,,,,,30.93,3.57,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,4.0,,,,,,,,,,,,,30.91,3.59,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,4.5,,,,,,,,,,,,,30.9,3.58,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,5.0,,,,,,,,,,,,,31.03,3.58,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,5.5,,,,,,,,,,,,,31.03,3.63,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,6.0,,,,,,,,,,,,,31.12,3.66,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,6.5,,,,,,,,,,,,,31.02,3.78,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,7.0,,,,,,,,,,,,,31.12,3.82,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,7.5,,,,,,,,,,,,,31.72,3.86,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,8.0,,,,,,,,,,,,,31.59,4.27,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,8.5,,,,,,,,,,,,,31.57,4.52,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,9.0,,,,,,,,,,,,,31.85,4.7,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,9.5,,,,,,,,,,,,,31.91,4.96,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2002-12-10,10.0,,,,,,,,,,,,,31.66,5.28,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,0.5,,,,,,,,,,,,,26.13,0.07,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,1.0,,,,,,,,,,,,,24.62,-0.18,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,1.5,,,,,,,,,,,,,26.24,-0.14,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,2.0,,0.9,,,,,,16.0,,,142.0,11.0,26.06,-0.06,,338.0,16.095238095238095,21.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,2.5,,,,,,,,,,,,,26.18,,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,3.0,,,,,,,,,,,,,26.81,0.04,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,4.0,,,,,,,,,,,,,27.25,0.19,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,4.5,,,,,,,,,,,,,27.27,0.26,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,5.0,,,,,,,,,,,,,27.29,0.29,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,6.0,,,,,,,,,,,,,27.41,0.33,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,7.0,,,,,,,,,,,,,27.39,0.34,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,7.5,,,,,,,,,,,,,27.56,0.19,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,8.0,,,,,,,,,,,,,27.89,0.07,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,8.5,,,,,,,,,,,,,28.12,0.06,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,9.0,,,,,,,,,,,,,28.24,0.11,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,9.5,,,,,,,,,,,,,28.32,0.17,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-01-29,10.0,,,,,,,,,,,,,28.21,0.25,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,1.5,,,,,,,,,,,,,22.94,0.31,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,2.0,,0.9,,,,,,15.0,,,61.0,13.0,23.73,0.33,,320.0,16.842105263157894,19.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,2.5,,,,,,,,,,,,,25.03,0.43,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,3.0,,,,,,,,,,,,,26.4,0.48,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,3.5,,,,,,,,,,,,,27.08,0.32,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,4.0,,,,,,,,,,,,,28.38,0.41,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,4.5,,,,,,,,,,,,,28.9,0.84,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,5.0,,,,,,,,,,,,,29.25,1.28,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,5.5,,,,,,,,,,,,,29.47,1.7,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,6.0,,,,,,,,,,,,,29.46,1.89,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,6.5,,,,,,,,,,,,,29.51,1.96,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,7.0,,,,,,,,,,,,,29.62,1.98,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,7.5,,,,,,,,,,,,,29.65,2.04,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,8.0,,,,,,,,,,,,,29.77,2.09,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,8.5,,,,,,,,,,,,,30.0,2.16,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,9.0,,,,,,,,,,,,,30.13,2.3,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,9.5,,,,,,,,,,,,,30.05,2.44,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-02-24,10.0,,,,,,,,,,,,,30.52,2.57,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,1.5,,,,,,,,,,,,,12.28,15.65,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,2.0,,5.8,,,,,,21.0,,,49.0,,13.74,15.56,,316.0,19.75,16.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,2.5,,,,,,,,,,,,,15.26,15.31,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,3.0,,,,,,,,,,,,,16.65,15.0,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,3.5,,,,,,,,,,,,,16.84,14.55,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,4.0,,,,,,,,,,,,,17.05,14.35,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,4.5,,,,,,,,,,,,,18.52,14.1,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,5.0,,,,,,,,,,,,,19.68,12.87,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,5.5,,,,,,,,,,,,,20.45,12.01,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,6.0,,,,,,,,,,,,,21.16,11.64,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,6.5,,,,,,,,,,,,,21.25,11.54,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,7.0,,,,,,,,,,,,,21.96,11.43,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,7.5,,,,,,,,,,,,,22.48,11.29,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,8.0,,,,,,,,,,,,,22.86,10.95,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,8.5,,,,,,,,,,,,,23.1,10.72,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,9.0,,,,,,,,,,,,,23.91,10.38,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,9.5,,,,,,,,,,,,,24.23,9.84,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-12,10.0,,,,,,,,,,,,,24.85,9.45,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,2.0,,2.1,,,,,,25.0,,,51.0,,14.85,14.97,,299.0,24.916666666666668,12.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,2.5,,,,,,,,,,,,,15.18,14.89,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,3.5,,,,,,,,,,,,,16.72,14.85,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,4.0,,,,,,,,,,,,,19.01,14.79,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,4.5,,,,,,,,,,,,,20.82,14.19,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,5.0,,,,,,,,,,,,,22.51,13.04,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,5.5,,,,,,,,,,,,,23.63,12.37,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,6.0,,,,,,,,,,,,,24.96,12.29,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,6.5,,,,,,,,,,,,,25.3,12.82,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,7.0,,,,,,,,,,,,,26.36,12.54,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,7.5,,,,,,,,,,,,,26.69,12.94,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,8.0,,,,,,,,,,,,,26.49,12.95,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,8.5,,,,,,,,,,,,,26.43,12.14,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,9.0,,,,,,,,,,,,,27.66,11.05,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,9.5,,,,,,,,,,,,,29.26,12.22,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-06-25,10.0,,,,,,,,,,,,,29.13,13.28,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,1.5,,,,,,,,,,,,,22.53,18.0,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,2.0,,1.3,,,,,,8.0,,,,,23.51,17.35,,217.0,18.08333333333333,12.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,2.5,,,,,,,,,,,,,24.47,17.03,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,3.0,,,,,,,,,,,,,24.97,16.92,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,3.5,,,,,,,,,,,,,25.44,16.77,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,4.0,,,,,,,,,,,,,25.76,16.38,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,4.5,,,,,,,,,,,,,25.89,16.17,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,5.0,,,,,,,,,,,,,25.86,16.05,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,5.5,,,,,,,,,,,,,25.88,15.87,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,6.0,,,,,,,,,,,,,26.1,15.56,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,6.5,,,,,,,,,,,,,26.68,15.07,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,7.0,,,,,,,,,,,,,27.2,14.8,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,7.5,,,,,,,,,,,,,27.53,14.64,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,8.0,,,,,,,,,,,,,27.78,14.49,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,8.5,,,,,,,,,,,,,27.9,14.38,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,9.0,,,,,,,,,,,,,27.84,14.15,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,9.5,,,,,,,,,,,,,28.11,13.84,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-07-09,10.0,,,,,,,,,,,,,28.45,13.35,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,1.0,,,,,,,,,,,,,21.29,20.68,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,1.5,,,,,,,,,,,,,21.35,20.6,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,2.0,,2.1,,,,,,6.0,,,,,21.28,20.68,,225.0,20.454545454545453,11.0,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,2.5,,,,,,,,,,,,,21.62,20.61,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,3.0,,,,,,,,,,,,,21.83,20.57,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,4.0,,,,,,,,,,,,,22.62,20.5,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,4.5,,,,,,,,,,,,,23.08,20.5,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,5.0,,,,,,,,,,,,,23.41,20.52,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,6.0,,,,,,,,,,,,,23.89,20.47,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,6.5,,,,,,,,,,,,,24.15,20.13,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,7.0,,,,,,,,,,,,,24.52,19.8,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,8.0,,,,,,,,,,,,,24.99,19.21,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,8.5,,,,,,,,,,,,,25.65,18.79,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,9.5,,,,,,,,,,,,,27.07,18.26,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-05,10.0,,,,,,,,,,,,,28.28,18.02,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-20,1.0,,,,,,,,,,,,,22.02,19.14,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-20,1.5,,,,,,,,,,,,,23.93,19.3,,,,,,
Breiangen vest,CODE:VT10,10.460324,59.487403,2003-08-20,2.0,,1.7,,,,,,,,,10.0,,23.98,19.3,,206.0,22.88888888888889,9.0,,
